precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;raw_json;CCAA
191.857 €;Piso en Can Bassa-Palou;/comprar/piso-can_bassa_palou08402-45000950593_101800/;Can Bassa-Palou (Granollers);3 habs.;2 baños;117 m²;;Esta encantadora vivienda de 117 m², construida en el 2007, ofrece un espacio moderno y luminoso, ideal para familias o parejas qu...;41.595167;2.2870628;;barcelona
425.000 €;Chalet en Palau-solità i Plegamans;/comprar/chalet-palau_solita_i_plegamans_centro_urbano-45062019750_108500/;Palau-solità i Plegamans;3 habs.;2 baños;135 m²;;Intervalles inmo os presenta en exclusiva este encantador chalet de una sola planta con una piscina de obra y una excelente orient...;41.588597705;2.165118815;;barcelona
975.000 €;Chalet en Bajo Llobregat;/comprar/chalet-castelldefels_la_pineda-42581501145_108700/;La Pineda (Castelldefels);4 habs.;3 baños;189 m²;;"Casa adosada obra nueva con terraza y jardín a pasos de la playa

Experimenta la esencia de la vida costera moderna con nuestros i...";41.26799;1.9870013;;barcelona
665.000 €;Piso en Carrer d'Avinyó, 37;/comprar/piso-el_barri_gotic08002-3706758046_109700/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);3 habs.;2 baños;100 m²;1ª planta;1º B CER_13_5. Piso en una finca de obra nueva de 100 m2 de superficie construida y emplazado en la zona de Barcelona Capital, posicionado en planta 1. Está dispuesto en 3 habitaciones y 2 baños completos. Cuenta como extras ascensor.;41,3803046;2,1791495;;barcelona
1.500.000 €;Ático en Avinguda d'Europa;/comprar/atico-gava_mar-22540531129_100500/;Gavà Mar (Gavà);4 habs.;2 baños;140 m²;;Vivir en este ático es el concepto y el sueño de muchas personas por su privacidad, luminosidad, vistas, amplitud además de tener ...;41.2711892;2.0410245;;barcelona
740.000 €;Piso en Gran Via de les Corts Catalanes, 657;/comprar/piso-la_dreta_de_eixample08009-40915913174_520035/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;126 m²;5ª planta;"Os presentamos precioso, amplio y luminoso piso, en finca regia, en gran vía corts catalanes, de barcelona.
Se trata de un piso, e...";41.39353520251659;2.173312133176041;;barcelona
365.000 €;Piso en Vilassar de Mar;/comprar/piso-vilassar_de_mar_centro_urbano-38342172214_101300/;Vilassar de Mar;3 habs.;2 baños;109 m²;;Bonito dúplex en el casco antiguo de vilassar de mar de 3 habitaciones, 2 baños, comedor-salón, cocina y acogedora terraza con vis...;41.502983606;2.392302086;;barcelona
174.000 €;Piso en calle Margarita Biosca;/comprar/piso-olesa_de_montserrat_centro_urbano-37557381603_522414/;Olesa de Montserrat;3 habs.;1 baño;76 m²;3ª planta;Altura piso 3º, piso superficie total 76 m², superficie útil 76 m², hab. Individuales: 2, habitaciones dobles: 1, 1 baño, aire aco...;41.54195178;1.899657603;;barcelona
340.000 €;Piso en Carrer del Cògul;/comprar/piso-la_garriga_centro_urbano-44201941481_164500/;La Garriga;3 habs.;3 baños;119 m²;Bajo;Planta baja tipo dúplex de obra nueva en el barrio de santa digna, de superficie construida de 119 m². Entrada independiente desde...;41.6883899;2.28644;;barcelona
270.000 €;Chalet en Bajo Llobregat;/comprar/chalet-vallirana_centro_urbano-42589808200_108700/;Vallirana;4 habs.;2 baños;135 m²;;"¡Bienvenidos a esta increíble oportunidad en el centro de vallirana, en la urbanización de can rovira!

Esta acogedora casa con un...";41.386006854;1.929504676;;barcelona
2.500.000 €;Piso en Passatge de Sert;/comprar/piso-sant_pere_santa_caterina_la_ribera08003-39212927623_100500/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);2 habs.;2 baños;300 m²;4ª planta;En el barrio de santa caterina en pleno corazón de barcelona encontramos esta joya de diseño industrial, situada en un edificio qu...;41.389197079;2.176662849;;barcelona
295.000 €;Piso en calle Pasage del Riu Congost;/comprar/piso-la_salut_lloreda_sistrells-35085837310_522472/;La Salut-Lloreda-Sistrells (Badalona);3 habs.;2 baños;116 m²;1ª planta;¡Bienvenidos a este hermoso piso en badalona.! Este piso es el hogar perfecto para aquellos que buscan un espacio moderno, acogedo...;41.449512226;2.233367798;;barcelona
285.000 €;Piso en Vallés Occidental;/comprar/piso-mas_rampinyo_carrerada_mas_pomada-42568070844_108700/;Mas Rampinyo-Carrerada-Mas Pomada (Montcada i Reixac);3 habs.;2 baños;121 m²;;Les presentamos este bonito y acogedor piso en la zona de mas rampinyo. La vivienda dispone de 102 metros cuadrados. Cuenta con un...;41.4931853;2.1795706;;barcelona
230.000 €;Piso en Carrer de Barcelona;/comprar/piso-palau_solita_i_plegamans_centro_urbano-99224797186_500554/;Palau-solità i Plegamans;3 habs.;2 baños;75 m²;Bajo;Solo inversionistas, planta baja con una superficie total de 75 m²,  con un gran patio, distribuido en: cocina, comedor, 2 habitac...;41.587645053;2.176999412;;barcelona
295.000 €;Dúplex en Carrer Nou, 2;/comprar/duplex-canyamars08318-30926160069_100500/;Canyamars (Dosrius);5 habs.;3 baños;261 m²;Bajo;Deja de buscar, ¡Es este!                                                                                                         ...;41.6007;2.44781;;barcelona
360.000 €;Piso en Carrer de Trajà;/comprar/piso-la_font_de_la_guatlla08004-45075278788_100500/;La Font de la Guatlla (Distrito Sants-Montjuïc. Barcelona Capital);4 habs.;2 baños;90 m²;1ª planta;"Excelente oportunidad por zona , precio y características. Incluye plaza de parking.

Piso reformado, amplio , luminoso y en una z...";41.368496881;2.141726928;;barcelona
490.000 €;Chalet en Carrer de Sant Jacint;/comprar/chalet-sant_fost_de_campsentelles_centro_urbano-43341049899_527777/;Sant Fost de Campsentelles;3 habs.;2 baños;280 m²;;Esta impresionante finca ofrece un terreno rústico de una hectárea, que abarca 6000 m², y cuenta con una hermosa casa urbana de es...;41.519912889;2.23330656;;barcelona
219.000 €;Dúplex en Carrer de Sant Sebastià;/comprar/duplex-distrito_gracia08203-45033962844_100500/;Gràcia (Sabadell);2 habs.;;123 m²;2ª planta;"Sòl i sostre pone a la venta bonito dúplex en el barrio de gracia.

La vivienda cuenta con 123m² según catastro, es un piso muy am...";41.5349768;2.1094586;;barcelona
249.900 €;Casa en Castella D Indies;/comprar/casa-sant_cebria_de_vallalta_centro_urbano-44180720751_100500/;Sant Cebrià de Vallalta;4 habs.;3 baños;95 m²;;"Torre 2º mano en urbanización- en una sola planta de unos 100m²- terreno de 800m²- comedor salón- cocina equipada-baño-aseo-4 hb.
...";41.640910231;2.613693145;;barcelona
89.000 €;Piso en Avinguda de l'Onze de Setembre, 5;/comprar/piso-montornes_del_valles_centro_urbano-40077019493_500315/;Montornès del Vallès;3 habs.;1 baño;65 m²;Bajo;** inmueble okupado!!!!Piso en montornés del vallés, barcelona. Dispone de una superficie de 50 m² distribuidos en salón-comedor, ...;41.54229254961557;2.2634041730203873;;barcelona
425.000 €;Chalet en Carrer dels Bohemis;/comprar/chalet-vallvidrera_el_tibidabo_les_planes08017-42576524811_100500/;Vallvidrera-El Tibidabo-Les Planes (Distrito Sarrià-Sant Gervasi. Barcelona Capital);2 habs.;2 baños;130 m²;;"Gran oportunidad para crear un hogar a su gusto en el corazón de collserola.

Cerca de la estación baixador de vallvidriera , rode...";41.4241775;2.0965031;;barcelona
178.000 €;Piso en Llefià-Artigues;/comprar/piso-llefia_artigues08913-44261948967_101800/;Llefià-Artigues (Badalona);3 habs.;1 baño;80 m²;7ª planta;Estupendo piso en la ronda sant antoni de llefia, a un paso del metro, es un piso alto en finca con ascensor, completamente exteri...;41.4408962;2.2191252;;barcelona
177.000 €;Casa adosada en Can Gras de Baix;/comprar/casa_adosada-els_hostalets_de_pierola08781-35855097157_109300/;Els Hostalets de Pierola;3 habs.;1 baño;252 m²;;"Se vende típica casa catalana de paredes de tapia de 60 cm de grosor con bigas de madera y ""volta catalana"". Data de finales del s...";41.53674566;1.769069698;;barcelona
2.500.000 €;Chalet en Urbanització del Supermaresme, 126;/comprar/chalet-sant_vicenc_de_montalt_centro_urbano-34249594267_108500/;Sant Vicenç de Montalt;6 habs.;8 baños;505 m²;;Sant vicenç de montalt es un precioso pueblo en la costa del maresme situado a 35 kilómetros de la ciudad de barcelona. Destaca po...;41.5854;2.49736;;barcelona
246.500 €;Piso en Torrent D en Pere Parres;/comprar/piso-can_boada_torrent_en_pere_parres08225-42539467472_100500/;Can Boada-Torrent d'en Pere Parres (Terrassa);3 habs.;2 baños;100 m²;2ª planta;Clàssic gestió les ofrece este magnífico y espectacular piso, en una de las zonas más cotizadas de terrassa, en el barrio de pere ...;41.5721407;2.00664;;barcelona
450.000 €;Casa en Can Duran;/comprar/casa-palau_solita_i_plegamans_centro_urbano-40098390781_516203/;Palau-solità i Plegamans;8 habs.;4 baños;417 m²;;"Argemi vende amplia casa perfecta para dos familias y a tan solo 12 minutos del centro de la población andando.
Las dos viviendas ...";41.59032983;2.167258638;;barcelona
420.000 €;Casa en Carrer de Plegamans;/comprar/casa-palau_solita_i_plegamans_centro_urbano-35031413730_516203/;Palau-solità i Plegamans;4 habs.;3 baños;190 m²;;Argemi vende casa en palau-solità i plegamans, en una situación inmejorable a 2 minutos andando del centro de la población y de to...;41.587918746;2.18125695;;barcelona
295.000 €;Casa adosada en Olivella;/comprar/casa_adosada-olivella_centro_urbano-36715825701_108900/;Olivella;4 habs.;3 baños;236 m²;;"Esta excelente casa familiar est&aacute; ubicada en la tranquila y conveniente zona de mas mestre, a solo 6 minutos en coche de sa...";41.287453938;1.756650741;;barcelona
185.000 €;Piso en Carrer de Llevant;/comprar/piso-granollers_centre-25889740606_501329/;Centre (Granollers);3 habs.;1 baño;105 m²;3ª planta;Junto al lado de la estación central de granollers se ubica este amplio y ordenado piso que se compone de tes amplias habitaciones...;41.6005513;2.2911162;;barcelona
220.000 €;Piso en Passeig d'en Llorenç Serra;/comprar/piso-riu_nord_riu_sud-40052500439_992337/;Riu Nord-Riu Sud (Santa Coloma de Gramenet);3 habs.;1 baño;92 m²;1ª planta;Sobre el piso que hoy os ofrecemos, nos gustaría resaltar entre otras características, el amplio balcón exterior a calle y desde e...;41.450000067;2.204380297;;barcelona
339.000 €;Chalet en La Font de Sant Joan;/comprar/chalet-santa_eulalia_de_roncana_centro_urbano-44208580744_100500/;Santa Eulàlia de Ronçana;3 habs.;;248 m²;;Casa de 3 habitaciones con armarios empotrados y 2 baños, situada en parcela ajardinada prácticamente toda plana de 749m con porch...;41.6441504;2.2105564;;barcelona
275.000 €;Casa en Olost;/comprar/casa-olost_centro_urbano-32597781937_253600/;Olost;3 habs.;1 baño;169 m²;;Casa tipus xalet de 169 m² construïts en una parcel·la de 239 m² situada en zona residencial, a pocs metres del centre de la vila....;41.983889762;2.09317269;;barcelona
149.000 €;Piso en Carrer de la Verge de Montserrat;/comprar/piso-canovelles_centro_urbano-44237451893_525021/;Canovelles;3 habs.;1 baño;70 m²;Bajo;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l’...";41.616666757;2.281586586;;barcelona
255.000 €;Piso en Carrer d'Antoni de Capmany;/comprar/piso-sants_montjuic_sants08028-45062148748_521600/;Sants (Distrito Sants-Montjuïc. Barcelona Capital);3 habs.;1 baño;62 m²;3ª planta;"Muy buen piso de 62 m² en calle d'antoni de capmany.
(metro mercat nou)

-dispone de salón, 3 habitaciones (2 dobles y 1 individua...";41.3731785;2.1330765;;barcelona
1.850.000 €;Piso en Rambla de Catalunya;/comprar/piso-la_dreta_de_eixample08008-4240306593_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;3 baños;169 m²;;Piso en un edificio de obra nueva de 169 m2 de superficie construida y ubicado en la zona de Barcelona Capital. Está distribuido en 2 habitaciones, 3 baños completos, terraza y cuenta con certificación energética C. Incluye extras como ascensor.;41,3940588;2,1596124;;barcelona
275.000 €;Piso en Maresme;/comprar/piso-tiana_centro_urbano08391-41730733142_108700/;Tiana;3 habs.;2 baños;84 m²;;"¡Presento nuevo piso en tiana! 

📍ubicado en la zona perfecta si eres tanto de tiana como de montgat, a 5 min del centro de tiana...";41.477557536;2.285844089;;barcelona
365.000 €;Chalet en Carrer de la Camamilla;/comprar/chalet-can_gonteres08225-45060082118_100500/;Can Gonteres (Terrassa);4 habs.;;257 m²;;"Plushabitat comercializa chalet independiente, con jardín y piscina en sant miquel de gonteres

La casa está construida en una par...";41.5720062;1.9835924;;barcelona
275.000 €;Chalet en Olost;/comprar/chalet-olost_centro_urbano08516-38390270983_100500/;Olost;3 habs.;2 baños;180 m²;;"Acogedora y tranquila casa independiente del 1989, sólida y bien construida, con 170 m² útiles, muy bien conservada.

En la planta...";41.985362343;2.093968283;;barcelona
420.000 €;Casa adosada en Olivella;/comprar/casa_adosada-olivella_centro_urbano-42598742030_108900/;Olivella;4 habs.;2 baños;164 m²;;Happy expat homes & more presenta esta encantadora casa en venta. No solo sirve como una residencia familiar encantadora, sino que...;41.3222244;1.769959;;barcelona
239.500 €;Piso en Cerdanyola Sud;/comprar/piso-cerdanyola_sud-37596746410_516723/;Cerdanyola Sud (Mataró);3 habs.;1 baño;104 m²;2ª planta;Zona cerdanyola: atención a este ático-dúplex ubicado junto a la plaza isla cristina, una de las zonas más comerciales del barrio....;41.5395365;2.4244417;;barcelona
195.000 €;Piso en Carrer de Rafamans, 68;/comprar/piso-corbera_de_llobregat_centro_urbano-41726368241_108700/;Corbera de Llobregat;3 habs.;2 baños;93 m²;;Amplio piso con vistas centro corbera os presenta dionara braz en exclusiva, vivienda cerca de todos los servicios, comercios, tie...;41.4129;1.92882;;barcelona
82.500 €;Chalet en Agora Park;/comprar/chalet-urbanitzacions_niagara_parc_agora_parc_roca_rossa0-44184522340_100500/;Urbanitzacions Niàgara Parc-Àgora Parc-Roca-Rossa (Tordera);4 habs.;2 baños;56 m²;;Inmueble de procedencia bancaria para reformar. Situado a 5,7 km del centro de tordera, que consta de 2 viviendas independientes d...;41.7026574;2.6705947;;barcelona
395.000 €;Casa adosada en Palau-Solità I Plegamans;/comprar/casa_adosada-palau_solita_i_plegamans_centro_urbano-43389555590_516203/;Palau-solità i Plegamans;4 habs.;2 baños;193 m²;;Inmobiliaria argemi presenta preciosa casa adosada situada en el tranquilo pueblo de palau-solità i plegamans, a pocos metros anda...;41.583453557;2.168073886;;barcelona
415.000 €;Casa en Gorg;/comprar/casa-gorg_progres_pep_ventura08918-21702013537_100500/;Gorg-Progrés-Pep Ventura (Badalona);5 habs.;4 baños;182 m²;;"Casa de 182 m² en el gorg (c/ tortosa), badalona, 4 habitaciones + buhardilla, 2 baños y 2 aseos, terrazas y garaje privado.
  Cas...";41.4386;2.23282;;barcelona
165.000 €;Piso en Carrer de Mèxic;/comprar/piso-rocafonda-35069517271_525870/;Rocafonda (Mataró);3 habs.;1 baño;81 m²;2ª planta;Totalmente reformado y con ascensor, sus 80m² se reparten diferenciando la zona de día con la zona de noche. Cuadrado y sin pasill...;41.5487731;2.4497149;;barcelona
309.000 €;Ático en Llefià-Artigues;/comprar/atico-llefia_artigues08913-3334895745_101800/;Llefià-Artigues (Badalona);4 habs.;2 baños;140 m²;;Avinguda alfons xiii, super ático de 100 m² de habitabilidad con 80 m² de terraza cuenta con 4 habitaciones y 2 baños, completamen...;41.4357847;2.2211219;;barcelona
157.000 €;Piso en Sant Antoni de Vilamajor;/comprar/piso-sant_antoni_de_vilamajor_centro_urbano-37514465500_106700/;Sant Antoni de Vilamajor;3 habs.;1 baño;109 m²;;"Piso en venta en el centro de sant antoni de vilamajor, con ascensor

Ático en el centro del pueblo.
Sant antoni de vilamajor es u...";41.67315838;2.40040427;;barcelona
305.000 €;Piso en Canaletes-Turonet;/comprar/piso-canaletes_turonet-44240678005_109300/;Canaletes-Turonet (Cerdanyola del Vallès);4 habs.;2 baños;109 m²;;"Este sensacional piso se encuentra en la ciudad de cerdanyola del vallès en la zona de canaletes.  
Los 100 m² están distribuidos ...";41.4842981;2.1474441;;barcelona
1.135.000 €;Piso en Carrer d'Agustina Saragossa, 25;/comprar/piso-les_corts_barrio08017-45049713848_108700/;Les Corts (Distrito Les Corts. Barcelona Capital);3 habs.;2 baños;164 m²;;"¡Haz realidad tus sueños de vivir en barcelona con esta increíble oportunidad en la prestigiosa avenida de sarrià!

Iad españa te ...";41.3916;2.13412;;barcelona
255.000 €;Casa adosada en Carrer del Bages;/comprar/casa_adosada-can_palet08223-45023012527_100500/;Can Palet (Distrito Can Palet-Xúquer. Terrassa);3 habs.;;186 m²;;"Plushabitat comercializa magínifica casa de 3 habitaciones, con terrazas, jardín y garaje en can palet

Consta de 186m² construido...";41.5523032;2.0214466;;barcelona
440.000 €;Casa en Can Falguera;/comprar/casa-palau_solita_i_plegamans_centro_urbano-39175448712_516203/;Palau-solità i Plegamans;4 habs.;2 baños;254 m²;;"Argemi vende preciosa casa de una planta en palau-solità i plegamans en la bonita urbanización de can falguera.
Con una superficie...";41.598251;2.186593;;barcelona
235.000 €;Piso en Carrer del Maresme;/comprar/piso-sant_marti_la_verneda_la_pau08020-45051361134_100500/;La Verneda-La Pau (Distrito Sant Martí. Barcelona Capital);3 habs.;1 baño;73 m²;2ª planta;"Presentamos este luminoso y amplio piso ubicado en la calle maresme junto a la rambla guipúzcoa.
Esta propiedad, situada en la 3ª ...";41.4212311;2.2041011;;barcelona
60.500 €;Piso en Autopista del Maresme, 1;/comprar/piso-gorg_progres_pep_ventura08918-42528188414_500315/;Gorg-Progrés-Pep Ventura (Badalona);3 habs.;1 baño;65 m²;4ª planta;"Atencion inversores
*inmueble okupado****";41.42891;2.2338586;;barcelona
156.000 €;Piso en Carrer de Piquer;/comprar/piso-el_poble_sec08004-44204942587_104700/;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);1 hab.;1 baño;59 m²;;"Redpiso les presenta en exclusiva esta fantástica planta baja reformada, a estrenar, ubicada en el barrio de poble-sec.

El piso c...";41.3735797;2.1677356;;barcelona
395.000 €;Casa adosada en Palau-solità i Plegamans;/comprar/casa_adosada-palau_solita_i_plegamans_centro_urbano-45078855948_108500/;Palau-solità i Plegamans;5 habs.;3 baños;195 m²;;Intervalles inmo te presenta esta casa adosada en la zona de la sagrera en palau de plegamans, donde la arquitectura de obra vista...;41.583415031;2.167958704;;barcelona
255.000 €;Casa en Can Rial;/comprar/casa-esparreguera_centro_urbano-44182174227_100500/;Esparreguera;3 habs.;1 baño;84 m²;;"Bienvenidos a vuestro paraíso particular con  excelentes vistas a la montaña mágica de montserrat. 

F&f inmobiliaria pone a la ve...";41.528304724;1.857036405;;barcelona
875.000 €;Piso en Passeig de Sant Gervasi;/comprar/piso-el_putxet_el_farro08022-44175210226_101800/;El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital);5 habs.;3 baños;197 m²;1ª planta;¡Descubre esta espectacular vivienda con gran terraza de 67m² situada en el apreciado passeig de sant gervasi! Con una ubicación p...;41.4126425;2.1378673;;barcelona
316.000 €;Chalet en Sant Pere de Vilamajor;/comprar/chalet-sant_pere_de_vilamajor_centro_urbano-38432584197_106000/;Sant Pere de Vilamajor;3 habs.;2 baños;118 m²;;"Promobloc les ofrece este proyecto en sant pere de vilamajor. (urb les faldes del montseny).

Terreno de 400m²
Casa en una planta....";41.679987125;2.397003922;;barcelona
310.000 €;Piso en Carrer de Sabastida;/comprar/piso-vilapicina_la_torre_llobeta08032-40856089343_993573/;Vilapicina-La Torre Llobeta (Distrito Nou Barris. Barcelona Capital);3 habs.;2 baños;97 m²;Bajo;Piso en torre llobeta. Al lado de paseo maragall. 97m². Bajos con patio interior. Salón comedor amplio. Cocina tipo office. Dos ba...;41.4285191;2.1681128;;barcelona
540.000 €;Piso en Carrer Nou de Sant Francesc;/comprar/piso-el_barri_gotic08002-45037908329_100500/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);4 habs.;2 baños;111 m²;3ª planta;En el gotic ,  junto plaza medinaceli y paseo colon. Presentamos este piso amplio, luminoso y en perfecto estado , situado a pocos...;41.3787507;2.1777657;;barcelona
259.000 €;Ático en Vila de Gràcia;/comprar/atico-la_vila_de_gracia08012-43368726838_100500/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);1 hab.;1 baño;51 m²;;Este fantástico ático se encuentra en carrer de santa eulàlia el bonito barrio de la vila de gràcia. Situado en una 3a planta real...;41.401455155;2.164444701;;barcelona
165.000 €;Piso en La Ribera;/comprar/piso-terra_nostra_font_pudenta-45016652181_100500/;Terra Nostra-Font Pudenta (Montcada i Reixac);2 habs.;1 baño;61 m²;Bajo;Planta baja de 60m² con entrada independiente desde la calle, al entrar nos encontramos con 6 escalones para acceder a la vivienda...;41.4841684;2.1710447;;barcelona
175.000 €;Piso en Estació del Nord-Estació de França;/comprar/piso-estacio_del_nord_estacio_de_franca-45037463931_101800/;Estació del Nord-Estació de França (Mollet del Vallès);3 habs.;1 baño;78 m²;;"¡Descubre esta extraordinaria oportunidad!

Te presentamos un hermoso piso listo para habitar en una ubicación inmejorable en moll...";41.533287101;2.208051854;;barcelona
199.500 €;Chalet en Carrer Disset, 39;/comprar/chalet-mediona_centro_urbano-37514979180_108700/;Mediona;3 habs.;2 baños;150 m²;;Bonita y muy bien conservada casa en venta en la urbanizacion pinedes de sant elies (mediona), rodeada de naturaleza en un entorno...;41.4967;1.67376;;barcelona
395.000 €;Chalet en Olivella;/comprar/chalet-olivella_centro_urbano-37517342009_108900/;Olivella;4 habs.;2 baños;178 m²;;Esta encantadora casa familiar con una gran piscina privada y hermosos jardines está convenientemente ubicada en el centro de mas ...;41.285535417;1.758197371;;barcelona
310.000 €;Piso en Can Sala,  162;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-45054490286_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;2 baños;;;Piso en una finca de obra nueva y emplazado en la zona de Viladecans. Está dispuesto en 3 habitaciones dobles y 2 baños completos. El Piso dispone de está adaptado a personas con discapacidad. Cuenta como extras ascensor.;41,321621;2,025387;;barcelona
215.000 €;Piso en Carrer de la Marina;/comprar/piso-el_baix_guinardo08025-44223741510_525021/;El Baix Guinardó (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;1 baño;60 m²;Bajo;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l’...";41.4083567;2.1695491;;barcelona
233.000 €;Piso en Ronda de Sant Ramon;/comprar/piso-marianao-43422698999_511706/;Marianao (Sant Boi de Llobregat);4 habs.;1 baño;81 m²;3ª planta;Presentamos un fabuloso piso listo para entrar a vivir, situado en una localización privilegiada. Con plaza de parking opcional, p...;41.347483;2.0282163;;barcelona
390.000 €;Casa en Can Vila;/comprar/casa-sant_pere_de_vilamajor_centro_urbano-22520354963_106700/;Sant Pere de Vilamajor;4 habs.;2 baños;260 m²;;"Casa unifamiliar de 260m² construidos en parcela de 1880m² situada en la urbanización can vila de sant pere de vilamajor. 

Si qui...";41.678324342;2.415735017;;barcelona
119.000 €;Piso en Carrer del Nord;/comprar/piso-canovelles_centro_urbano-42589519883_501136/;Canovelles;3 habs.;1 baño;67 m²;1ª planta;"Inmomaer les ofrece vivienda alquilada con rentabilidad del 5% 
Los inquilinos que llevan tiempo en esta vivienda, son solventes 
...";41.616140979;2.282877978;;barcelona
97.000 €;Casa en calle Marinada;/comprar/casa-sant_marti_sesgueioles_centro_urbano-28381746761_525317/;Sant Martí Sesgueioles;3 habs.;3 baños;205 m²;;"Conjunto de tres viviendas adosadas en la poblaión de sant martí sesgueioles.
Consta de una construcción de tres plantas más bajo ...";41.7011817;1.4909243;;barcelona
350.000 €;Piso en Carrer de Sant Lluís;/comprar/piso-el_camp_en_grassot_gracia_nova08024-43355722711_100500/;El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital);3 habs.;;73 m²;3ª planta;En el corazón del barrio de gràcia, en una calle tranquila al lado de la plaza joanic, se encuentra este bonito piso en una finca ...;41.4073085;2.1630861;;barcelona
1.390.000 €;Chalet en Passeig de Bell Aire, nº s/n;/comprar/chalet-sant_andreu_de_llavaneres_urbanitzacions-34244619990_108500/;Urbanitzacions (Sant Andreu de Llavaneres);4 habs.;4 baños;350 m²;;Esta gran finca dispone de un chalet independientes con 350 metros cuadrados construidos en planta en un terreno de 2400 metros cu...;41.5675;2.49813;;barcelona
146.000 €;Piso en Carrer General Padros;/comprar/piso-caldes_de_montbui_centro_urbano-35898206538_120600/;Caldes de Montbui;2 habs.;1 baño;62 m²;4ª planta;Altura piso 4º, piso superficie total 62 m², superficie útil 50.36 m², hab. Individuales: 1, habitaciones dobles: 1, 1 baño, aire ...;41.629442;2.1642208;;barcelona
225.000 €;Piso en Castellar del Vallès;/comprar/piso-castellar_del_valles_centro_urbano-44264394631_108500/;Castellar del Vallès;3 habs.;1 baño;;;Este encantador piso se encuentra en una planta baja y forma parte de una finca semi nueva, ofreciendo comodidad y modernidad en u...;41.613841831;2.083108621;;barcelona
248.000 €;Piso en Carrer de la Festa Major;/comprar/piso-sant_adria_de_besos_centro_urbano-45085343764_518459/;Sant Adrià de Besòs;3 habs.;2 baños;105 m²;1ª planta;"Piso con plaza de parking en zona coloso, san adrián del besos:
Recibidor de 5,3m, da acceso al salón de 20,50m con un balcón de 0...";41.4297621;2.2243706;;barcelona
146.000 €;Piso en Palafolls;/comprar/piso-palafolls_centro_urbano-43395216583_100500/;Palafolls;2 habs.;1 baño;68 m²;Bajo;"Bonito piso en el centro de palafolls.

Vivienda luminosa consta de 62m² distribuidos en comedor abierto a cocina office, baño con...";41.672684598;2.749664536;;barcelona
78.000 €;Piso en Ronda de Cerdanya, 13;/comprar/piso-cerdanyola_nord-42590791695_500315/;Cerdanyola Nord (Mataró);2 habs.;1 baño;55 m²;1ª planta;Atencion inversores!!! *** inmueble okupado***cómodo piso en mataro, barcelona, idóneo para parejas. El inmueble consta de 43 m² c...;41.541515;2.4226575;;barcelona
310.000 €;Casa en Malgrat de Mar;/comprar/casa-malgrat_de_mar_centro_urbano-29241345200_101300/;Malgrat de Mar;4 habs.;3 baños;130 m²;;Desde apialia en exclusiva ofrecemos una casa magnífica esquinera en el semi centro de malgrat de mar. Se trata de una vivienda re...;41.645396554;2.734394452;;barcelona
255.000 €;Piso en Passeig del Vint-i-dos de Juliol;/comprar/piso-les_arenes_can_montllor_la_gripia08227-44258237531_519629/;Les Arenes-Can Montllor-La Grípia (Distrito La Grípia-Sant Llorenç. Terrassa);3 habs.;2 baños;92 m²;2ª planta;¡Bienvenido a tu nuevo hogar en una zona residencial nueva y consolidada! Este magnífico piso te ofrece no solo una vivienda, sino...;41.567816;2.0402523;;barcelona
203.500 €;Piso en El Besòs-El Maresme;/comprar/piso-el_besos_el_maresme08019-40069685323_100200/;El Besòs-El Maresme (Distrito Sant Martí. Barcelona Capital);3 habs.;;81 m²;;"Tecnocasa les presenta, en exclusiva, esta nueva propuesta que se ubica junto la calle llull. No pierdan detalle!
La vivienda cons...";41.4143493;2.2177193;;barcelona
419.500 €;Casa adosada en Camino  de La Violona, nº 98;/comprar/casa_adosada-ametlla_del_valles_centro_urbano-40032662041_990313/;L'Ametlla del Vallès;4 habs.;3 baños;243 m²;;Terranova nueva promoción con jardín privado, muy próxima a todos los servicios de pueblo. Desde terranova comercializamos esta ma...;41.669761778541954;2.261185334268612;;barcelona
550.000 €;Chalet en Maresme;/comprar/chalet-port_balis_platges-41714136952_108700/;Port Balís-Platges (Sant Andreu de Llavaneres);4 habs.;3 baños;275 m²;;"Magnifica adosada a tres vientos a pocos metros de la playa

La vivienda cuenta con cuatro habitaciones dormitorios, una de las cu...";41.576069015;2.483859727;;barcelona
