precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;raw_json;CCAA
245.000 €;Piso en Carrer del Palau de l'Ametlla;/comprar/piso-montornes_del_valles_centro_urbano-22542900178_100500/;Montornès del Vallès;2 habs.;2 baños;104 m²;Preciosa planta baja con 104m² construidos  según catastro y 20m² de terraza, a estrenar. Consta de comedor abierto con cocina ame...;41.540581622;2.265114386;Bajo;;barcelona
560.000 €;Chalet en Carrer de Manuel de Falla;/comprar/chalet-vallirana_centro_urbano-40018189485_109300/;Vallirana;4 habs.;4 baños;331 m²;"Zona centro / vallirana
Magnifica casa independiente en el centro de vallirana rodeada de naturaleza y tranquilidad.
Cuenta con un...";41.385225272;1.935578635;;;barcelona
275.000 €;Casa adosada en Carrer de la Cultura;/comprar/casa_adosada-riu_nord_riu_sud08922-44212148442_517255/;Riu Nord-Riu Sud (Santa Coloma de Gramenet);5 habs.;2 baños;283 m²;"¡Oportunidad de inversión en una excelente ubicación!

En exclusiva presentamos esta magnífica vivienda de 283 m², ideal tanto par...";41.44667876;2.206405242;;;barcelona
460.000 €;Casa en Centre-Zona Estació-Passeig de Joan Maragall;/comprar/casa-centre_zona_estacio_passeig_de_joan_maragall-42587888281_106700/;Centre-Zona Estació-Passeig de Joan Maragall (Gavà);4 habs.;3 baños;185 m²;Encantadora casa en venta adosada ubicada en una calle tranquila en gavà centre, muy cerca de todos los servicios locales. Se encu...;41.3067386;2.0022113;;;barcelona
350.000 €;Piso en Carrer de Robrenyo;/comprar/piso-sants_montjuic_sants08014-45010662815_518219/;Sants (Distrito Sants-Montjuïc. Barcelona Capital);2 habs.;1 baño;90 m²;Piso en venta en finca de pocos vecinos. Ubicación privilegiada a un paso de la estación de sants (rodalies, ave, metro y autobuse...;41.3815377;2.137508;1ª planta;;barcelona
470.000 €;Piso en Carrer de la Indústria;/comprar/piso-la_sagrada_familia08025-42576009863_100500/;La Sagrada Família (Distrito Eixample. Barcelona Capital);3 habs.;1 baño;85 m²;"Oportunidad piso a estrenar c/industria (sagrada familia) a pasos de av. Gaudí

¡Descubre tu futuro hogar en pleno corazón de sagr...";41.4080127;2.1725436;7ª planta;;barcelona
310.000 €;Piso en Carrer de les Carretes, 13;/comprar/piso-el_raval08001-41687893049_106700/;El Raval (Distrito Ciutat Vella. Barcelona Capital);3 habs.;2 baños;107 m²;Encantador piso de tres habitaciones en el barrio del raval de barcelona, totalmente reformado que ofrece un ambiente acogedor y m...;41.3781;2.16659;;;barcelona
750.000 €;Chalet en Carrer de la Carossa;/comprar/chalet-matadepera_centro_urbano-44239790981_100500/;Matadepera;3 habs.;2 baños;400 m²;¡Bienvenidos a este espectacular chalet independiente en venta! Esta hermosa propiedad se encuentra en el exclusivo municipio de m...;41.62740482;2.005232906;;;barcelona
730.000 €;Casa adosada en Vallpineda;/comprar/casa_adosada-vallpineda_rocamar-43388970899_108900/;Vallpineda-Rocamar (Sant Pere de Ribes);5 habs.;3 baños;260 m²;"Increíble casa semiadosada con licencia turística y bosque privado. 

En la zona más alta de vallpineda, con vistas al mar y a la ...";41.249113373;1.798674801;;;barcelona
174.000 €;Piso en Maritim;/comprar/piso-maritim-44239943148_100500/;Marítim (Cubelles);3 habs.;1 baño;79 m²;"Oportunidad única en cubellas…!!!
Se vende apartamento en planta baja en la zona marítima de cubellas. Con orientación este. Este ...";41.2041144;1.6790063;Bajo;;barcelona
157.000 €;Piso en Carrer de Balmes;/comprar/piso-llefia_artigues08918-45066748741_518459/;Llefià-Artigues (Badalona);3 habs.;1 baño;90 m²;"Descripción
Traducciones disponibles:

Español
Ático de 90 metros construidos con terraza en artigues, listo para entrar a vivir. ...";41.4341444;2.2202441;4ª planta;;barcelona
1.200.000 €;Chalet en Carrer del Molí, 18;/comprar/chalet-montornes_del_valles_centro_urbano-34196214480_108500/;Montornès del Vallès;6 habs.;5 baños;640 m²;Esta fabulosa vivienda se encuentra en montornès del vallès, un municipio de la comarca del vallès oriental, situado a 32 km de la...;41.5439;2.26715;;;barcelona
145.000 €;Piso en Turisme;/comprar/piso-calella_centro_urbano08370-25904120311_100500/;Calella;2 habs.;1 baño;63 m²;Apartamento de 2 habitaciones, 1 wc , comedor, cocina americana y balcón orientado a mar. El piso necesita un poco de cariño, segu...;41.611389011;2.650545613;2ª planta;;barcelona
259.000 €;Chalet en Urbanización;/comprar/chalet-piera_centro_urbano-28401223662_109300/;Piera;3 habs.;1 baño;125 m²;"Bonita y cómoda casa en venta en urbanización de piera
La vivienda está construida en una planta pero además dispone de una amplia...";41.5314;1.73252;;;barcelona
392.000 €;Piso en Carrer del Cobalt, 17;/comprar/piso-la_marina_del_prat_vermell_zona_franca_port08038-32595001328_109700/;La Marina del Prat Vermell-Zona Franca-Port (Distrito Sants-Montjuïc. Barcelona Capital);3 habs.;2 baños;;"Obras iniciadas

¿Conoces aq urban fira? Un proyecto innovador ubicado en pleno corazón de sants-montjuïc y del que forma parte el...";41.353105;2.140005;;;barcelona
380.000 €;Chalet en Avinguda d'Espanya;/comprar/chalet-parets_del_valles_centro_urbano08150-40040450495_109300/;Parets del Vallès;6 habs.;3 baños;200 m²;En el eixample de parets, en una zona muy tranquila de la población, pero a la vez muy cerca de todos los servicios, comercios, co...;41.560049907;2.225367168;;;barcelona
227.000 €;Chalet adosado en Poble;/comprar/chalet_adosado-el_bruc_centro_urbano-41676906439_501243/;El Bruc;3 habs.;2 baños;153 m²;¡No pierdas la oportunidad de tener la casa de tus sueños! Esta hermosa casa en venta cuenta con 3 plantas y una superficie constr...;41.579965969;1.779517833;;;barcelona
116.000 €;Piso en Sant Martí Sarroca;/comprar/piso-sant_marti_sarroca_centro_urbano-35880980644_519598/;Sant Martí Sarroca;2 habs.;2 baños;73 m²;Este encantador piso en venta se encuentra en la zona de sant martí sarroca. Con una superficie total de 73 m² y 2 habitaciones, e...;41.386327086;1.610986331;1ª planta;;barcelona
570.000 €;Chalet en Centro;/comprar/chalet-collbato_centro_urbano-43383382879_100500/;Collbató;4 habs.;2 baños;197 m²;En collbató ,bonito pueblo a las faldas de la montaña de montserrat, a tan solo 25 minutos de barcelona ,  se encuentra esta bonit...;41.566805967;1.817312131;;;barcelona
539.000 €;Casa adosada en Passeig dels Til·lers;/comprar/casa_adosada-corro_avall-41761635318_135200/;Corró d'Avall (Les Franqueses del Vallès);5 habs.;3 baños;250 m²;Casa adosada.;41.632184701;2.300353156;;;barcelona
1.090.000 €;Casa en Avinguda de Joan Fàbregas;/comprar/casa-bellaterra_distrito08193-43341058152_511807/;Bellaterra (Cerdanyola del Vallès);5 habs.;4 baños;478 m²;¿Quieres vivir en el centro y olvidarte del coche? Croshouse te presenta esta estupenda propiedad en el mismo centro a tan solo 5 ...;41.5031914;2.0870348;;;barcelona
179.000 €;Dúplex en Llinars del Vallès;/comprar/duplex-llinars_del_valles_centro_urbano-45096249357_101800/;Llinars del Vallès;2 habs.;2 baños;68 m²;"Encantador dúplex muy luminoso, con sol durante todo el día en llinars del vallés.
Su diseño arquitectónico favorece que las estan...";41.639464779;2.396097773;;;barcelona
169.000 €;Piso en Can Baixeres;/comprar/piso-sentmenat_centro_urbano-43407242399_100500/;Sentmenat;4 habs.;1 baño;97 m²;Ubicado en la zona de can baixeras, este encantador apartamento en segunda planta te ofrece un hogar espacioso y lleno de luz. Con...;41.611640368;2.137384948;2ª planta;;barcelona
735.000 €;Piso en Barcelonés;/comprar/piso-pedralbes08034-41764460978_108700/;Pedralbes (Distrito Les Corts. Barcelona Capital);5 habs.;2 baños;154 m²;"Esteban méndez y su equipo de iad españa presentan esta magnifica propiedad en pedralbes, barcelona.

Se encuentra en una zona vib...";41.390758548;2.125967396;;;barcelona
312.000 €;Piso en Carrer de l'Alcalde Martínez Ecija;/comprar/piso-montigala_sant_crist08917-43423522157_992337/;Montigalà-Sant Crist (Badalona);4 habs.;2 baños;132 m²;¡Descubre tu nuevo hogar en este espectacular piso de 132 m² construidos y 115 m² útiles! Ubicado en una finca con ascensor y acce...;41.4547326;2.2246614;1ª planta;;barcelona
325.000 €;Chalet en Sant Fruitós de Bages;/comprar/chalet-sant_fruitos_de_bages_centro_urbano-41708583267_101800/;Sant Fruitós de Bages;4 habs.;2 baños;329 m²;Fantàstic xalet a les brucardes envoltat de jardí en parcel·la de 988m². En planta baixa porxo per accedir a la amplia cuina menja...;41.738524014;1.88418767;;;barcelona
308.000 €;Piso en Carrer de Victoria dels Àngels, 2;/comprar/piso-mas_rampinyo_carrerada_mas_pomada-3999622851_109700/;Mas Rampinyo-Carrerada-Mas Pomada (Montcada i Reixac);4 habs.;2 baños;125 m²;Esc. C - 1º 3ª. Piso en una finca de obra nueva de 125 m2 de superficie construida y emplazado en la zona de Montcada i Reixac, posicionado en planta 1. Está dispuesto en 4 habitaciones y 2 baños completos. Cuenta como extras ascensor.;41,498709;2,1822205;1ª planta;;barcelona
230.000 €;Piso en Can Tiana-Pont Vell;/comprar/piso-can_tiana_pont_vell08291-44233452600_100200/;Can Tiana-Pont Vell (Ripollet);3 habs.;2 baños;102 m²;Te presentamos este espectacular piso de 101 m², situado en una finca moderna del año 2003 con ascensor, en la codiciada zona del ...;41.4944009;2.1491332;;;barcelona
490.000 €;Casa en Olzinelles;/comprar/casa-olzinelles-38423906699_139800/;Olzinelles (Sant Celoni);3 habs.;3 baños;290 m²;Si eres un amante de la naturaleza y quieres que tu hogar esté rodeado de aire puro y con fabulosas vistas a la montaña ven a ver ...;41.6869291;2.5190439;;;barcelona
349.000 €;Chalet en Carrer de Joan Maragall;/comprar/chalet-moia_centro_urbano-40034276078_100500/;Moià;4 habs.;2 baños;357 m²;Yahouse presenta esta fabulosa casa / chalet en la población de moià, a escasos pasos del centro. Construcción del 2.000, a tres v...;41.813055;2.1000082;;;barcelona
510.000 €;Chalet en Ca N\'amat;/comprar/chalet-sant_esteve_sesrovires_centro_urbano-45040072802_100500/;Sant Esteve Sesrovires;5 habs.;3 baños;241 m²;Esta impresionante propiedad combina elegancia, comodidad y calidad en cada detalle. Ubicada en una parcela de 498 m², esta casa o...;;;;"{    ""@context"": ""https://schema.org/"",    ""@type"": ""SingleFamilyResidence"",    ""@id"": ""45040072802.100500"",            ""image"":""https://fotos.imghs.net/mm-wp/1005/799/1005_218884053799_1_2024061108063114052.jpg"",            ""name"": ""Chalet en Ca N\'amat"",    ""description"": ""Chalet en Ca N\'amat"",    ""url"": ""/comprar/chalet-sant_esteve_sesrovires_centro_urbano-45040072802_100500/"",            ""photo"": {                ""@type"": ""ImageObject"",                ""url"":""/comprar/chalet-sant_esteve_sesrovires_centro_urbano-45040072802_100500/"",                ""contentUrl"":""https://fotos.imghs.net/mm-wp/1005/799/1005_218884053799_1_2024061108063114052.jpg""            },            ""address"": {        ""@type"": ""PostalAddress"",            ""addressLocality"":""Sant Esteve Sesrovires"",            ""addressRegion"":""Barcelona"",                ""addressCountry"": {            ""@type"": ""Country"",            ""name"": ""ES""        }    },            ""geo"": {                ""@type"": ""GeoCoordinates"",                ""latitude"":""41.504274827"",                ""longitude"":""1.881534119""            }        }";barcelona
285.000 €;Piso en Centre;/comprar/piso-sant_cugat_del_valles_centre08173-45046011890_910100/;Centre (Sant Cugat del Vallès);4 habs.;1 baño;94 m²;Piso luminoso y soleado de 94m² construidos en venta en sant cugat del vallès, ubicado en la zona de sant francesc. La vivienda se...;41.4780432;2.0873716;Bajo;;barcelona
520.000 €;Casa en Altres Urbanitzacions;/comprar/casa-altres_urbanitzacions08304-45037034930_109300/;Altres Urbanitzacions (Distrito Urbanitzacions. Mataró);4 habs.;3 baños;304 m²;Desde star homes les presentamos esta magnifica casa reformada en la zona residencial de la cornisa, en la parte alta de mataró, s...;41.5765785;2.4360899;;;barcelona
395.000 €;Finca rústica en Carretera de Barcelona;/comprar/finca_rustica-nord_el_sucre_universitat08500-41751239086_525886/;Nord-El Sucre-Universitat (Vic);5 habs.;2 baños;238 m²;"¿Quieres vivir cerca de vic, pero en un entorno rural y que te permita tener tu propio taller?
Finca con 9.500 m², rodeada de camp...";41.929246284;2.244984389;;;barcelona
135.000 €;Piso en Pubilla Cases;/comprar/piso-pubilla_cases08906-44172056265_519066/;Pubilla Cases (L'Hospitalet de Llobregat);3 habs.;1 baño;65 m²;Amapolas, céntrico, bien comunicado, metro y autobuses, cerca de todo, servicios, comercios, mercado, colegios y parques, exterior...;41.3705895;2.1013663;1ª planta;;barcelona
410.000 €;Piso en Vía Gran Via de Les Corts Catalanes;/comprar/piso-la_marina_del_port_parc_de_montjuic08038-43380719374_101300/;La Marina del Port-Parc de Montjuïc (Distrito Sants-Montjuïc. Barcelona Capital);4 habs.;2 baños;107 m²;Fantástico piso en gran vía de les corts catalanes, junto a plaza cerdá, juzgados de barcelona, y todo tipo de servicios, transpor...;41.36684235;2.137978509;;;barcelona
335.000 €;Piso en Centre;/comprar/piso-centre_covadonga_centre08201-19171757696_106700/;Centre (Distrito Centre-Covadonga. Sabadell);3 habs.;2 baños;122 m²;Eix macia - torre necso se vende piso situado en la torre necso, construido en el año 2005 con plaza de aparcamiento. El piso está...;41.5485372;2.1018029;;;barcelona
291.000 €;Piso en Rambla de Sant Joan;/comprar/piso-gorg_progres_pep_ventura08912-42561151872_992912/;Gorg-Progrés-Pep Ventura (Badalona);2 habs.;1 baño;66 m²;Descubre edifici cèntric badalona, una exclusiva oferta de pisos en venta de renta libre y obra nueva disponibles en configuracion...;41.4484046;2.2382229;2ª planta;;barcelona
A consultar;Piso en Carrer de Zuloaga;/comprar/piso-can_serra08906-42590892840_501018/;Can Serra (L'Hospitalet de Llobregat);3 habs.;1 baño;71 m²;Venta en bitcoin de piso en l'hospitalet de llobregat zona can buxeres ubicado al lado del parque urbano can buxeres con salida a ...;41.3646096;2.0904329;2ª planta;;barcelona
195.000 €;Piso en Carrer del Llevant;/comprar/piso-viladecavalls_centro_urbano-43411057747_101800/;Viladecavalls;2 habs.;1 baño;62 m²;Te presentamos este encantador piso dúplex de 2 habitaciones en una ubicación privilegiada. Con 62 m² de espacio habitable, esta v...;41.556880315;1.955459412;2ª planta;;barcelona
260.000 €;Casa en Carrer de la Font de la Mata, 2;/comprar/casa-castellbell_i_el_vilar_centro_urbano-39180789894_518220/;Castellbell i el Vilar;3 habs.;1 baño;250 m²;Gran casa de planta baja  de procedencia bancaria situada en una parcela de 900m², con piscina, la vivienda tiene una superficie c...;41.64040149849271;1.8212803396352826;;;barcelona
750.000 €;Casa en Mirador;/comprar/casa-sant_quirze_del_valles_centro_urbano-98382322286_518762/;Sant Quirze del Vallès;6 habs.;5 baños;415 m²;"Zona: el mirador (sant quirze del vallès).
Casa adosada en el mirador con superficie construida de 415 m² (útiles 345 m²) en parce...";41.523285722;2.072463963;;;barcelona
144.000 €;Piso en Sant Pere Nord;/comprar/piso-sant_pere_nord08226-22526411908_100500/;Sant Pere Nord (Distrito Sant Pere Nord-Ègara. Terrassa);4 habs.;1 baño;106 m²;Terranovallar te trae: piso de 106m² ,con 4 habitaciones cerca de carrer ampla ,un comedor grande y luminoso,  dos habitaciones do...;41.5734094;2.0255867;4ª planta;;barcelona
219.000 €;Dúplex en Carretera de Sabadell;/comprar/duplex-castellar_del_valles_centro_urbano-45096921818_992692/;Castellar del Vallès;3 habs.;2 baños;112 m²;"Fabulos dúplex ubicat al centre de castellar del vallès.
A la primera planta, el saló-menjador amb sortida al balcó de 16m² és per...";41.612483651;2.083191509;3ª planta;;barcelona
615.000 €;Chalet en La Floresta;/comprar/chalet-premia_de_dalt_centro_urbano-21705967287_500694/;Premià de Dalt;4 habs.;3 baños;165 m²;Promoción de obra nueva ubicada en la población de premià de dalt, por la zona de la floresta. Dispone de una superficie de 165 m²...;41.49991526651243;2.3552119950574024;;;barcelona
227.500 €;Piso en Plaça del Mòssen Jacint Verdaguer;/comprar/piso-terrassa_centre08221-44229130300_100500/;Centre (Terrassa);4 habs.;2 baños;93 m²;Este piso se encuentra en plaça de mossèn jacint verdaguer, 08221, terrassa, barcelona, en la zona del centre, en la planta 2. Es ...;41.5665;2.01286;2ª planta;;barcelona
247.000 €;Piso en Carrer de Lepant;/comprar/piso-la_cogullada08224-42526665666_109300/;La Cogullada (Distrito Segle XX-La Cogullada. Terrassa);3 habs.;2 baños;90 m²;"Rambleta pare alegre / terrasa&nbsp;
Planta baja en venta,&nbsp; luminosa, con una distribución que te permite disfrutar de cada...";41.5537196;2.0072939;;;barcelona
258.000 €;Piso en calle Esports;/comprar/piso-la_floresta_les_planes08196-42518550937_519629/;La Floresta-Les Planes (Sant Cugat del Vallès);2 habs.;1 baño;76 m²;¡Descubre tu nuevo hogar en la floresta, sant cugat del vallés! Este encantador apartamento es la combinación perfecta entre tranq...;41.4430944;2.0666227;1ª planta;;barcelona
237.500 €;Casa en Carrer del Monteixo;/comprar/casa-ca_noriac08207-44219479520_100500/;Ca n'Oriac (Sabadell);3 habs.;2 baños;130 m²;Api gs ofrece esta casa en ca n'oriac, sabadell. Ubicada en una calle muy tranquila pero a escasos metros de todos los servicios d...;41.5674146;2.0855823;;;barcelona
720.000 €;Chalet en Vic;/comprar/chalet-nord_el_sucre_universitat08500-42587646470_100500/;Nord-El Sucre-Universitat (Vic);5 habs.;5 baños;544 m²;¡Bienvenido a esta impresionante casa de alto standing en una ubicación privilegiada! Esta espaciosa propiedad cuenta con 5 dormit...;41.932097605;2.246763152;;;barcelona
130.000 €;Piso en Carrer de les Escoles;/comprar/piso-la_batlloria-41684688257_385900/;La Batlloria (Sant Celoni);3 habs.;1 baño;94 m²;¡Bienvenidos a esta maravillosa oportunidad de vivienda en la batlloria! Les presento un encantador piso que ofrece comodidad y fu...;41.717337467;2.546328572;2ª planta;;barcelona
667.000 €;Chalet en Vallés Occidental;/comprar/chalet-matadepera_centro_urbano-43417964498_108700/;Matadepera;4 habs.;3 baños;212 m²;Alex rey – iad junto a su equipo. Tenemos el placer de promocionar en exclusiva esta bonita casa, en uno de los mejores entornos d...;41.619402863;1.996116209;;;barcelona
790.000 €;Piso en Barcelonés;/comprar/piso-la_dreta_de_eixample08010-40910973154_108700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;164 m²;Vivir en barcelona y que puedas llegar a pie a muchos de los lugares emblemáticos de la ciudad es un valor muy a tener en cuenta. ...;41.3908465;2.1762082;;;barcelona
350.000 €;Casa en Carrer de Can Torrella, 22;/comprar/casa-castellar_del_valles_centro_urbano-44169712529_519607/;Castellar del Vallès;4 habs.;1 baño;265 m²;Esta propiedad, ubicada en la tranquila urbanización de castellar del vallés, consta de dos plantas y ofrece una gran cantidad de ...;41.597294;2.062442;;;barcelona
199.000 €;Dúplex en Carrer de Sant Miquel;/comprar/duplex-rubi_centre-41705232917_100500/;Centre (Rubí);1 hab.;1 baño;62 m²;Este fascinante dúplex, ubicado en el corazón de rubí, destaca por su modernidad y exclusividad, siendo parte de una edificación d...;41.4905038;2.0335906;2ª planta;;barcelona
210.000 €;Dúplex en Carrer de Santa Susanna;/comprar/duplex-pineda_de_mar_centre-40092260657_109300/;Centre (Pineda de Mar);3 habs.;2 baños;105 m²;Magnífico dúplex en venta (con inquilino actualmente) producto enfocado a invertir. En pineda de mar con 3 habitaciones, dos baños...;41.626747543;2.682872495;;;barcelona
550.000 €;Chalet en Carrer del Ges;/comprar/chalet-nord_el_sucre_universitat08500-44179514506_365900/;Nord-El Sucre-Universitat (Vic);4 habs.;2 baños;360 m²;Casa aislada en planta baja en venta en el norte de vic, situada en la zona residencial del castell d'en planes, zona muy tranquil...;41.9347873;2.2482262;;;barcelona
795.000 €;Piso en Avinguda de la Mare de Déu de Montserrat, 2;/comprar/piso-gracia_la_salut08024-3805412828_109700/;La Salut (Distrito Gràcia. Barcelona Capital);3 habs.;3 baños;132 m²;PB-3ª. Piso en planta baja de 3 habitaciones, 3 cuartos de baño y un estudio de 36 m2.;41,4127034;2,1600666;Bajo;;barcelona
275.000 €;Casa en Carrer de Folch i Torres;/comprar/casa-piera_centro_urbano-45044499898_997297/;Piera;3 habs.;3 baños;231 m²;"Impresionante casa adosada completamente nueva a estrenar, en el centro de piera, con 231 metros construidos (según catastro ).

C...";41.523444342;1.751330595;;;barcelona
210.000 €;Piso en calle;/comprar/piso-llefia_artigues08918-45060843280_107700/;Llefià-Artigues (Badalona);4 habs.;1 baño;121 m²;Acogedor piso en segunda planta real, en calle rafael casanova, situado a 3 minutos del metro artigas sant adrià-badalona. Este in...;41.4331274;2.2206176;;;barcelona
499.000 €;Chalet en Arenys de Mar;/comprar/chalet-arenys_de_mar_centro_urbano-45089295197_109300/;Arenys de Mar;4 habs.;2 baños;183 m²;Desde star homes les presentamos esta bonita casa a cuatro vientos en una ubicación privilegiada de arenys de mar, muy cerca de la...;41.58549707;2.566199117;;;barcelona
499.000 €;Casa en Sant Muç-Castellnou-Can Mir;/comprar/casa-sant_muc_castellnou_can_mir-43337812101_106700/;Sant Muç-Castellnou-Can Mir (Rubí);4 habs.;4 baños;500 m²;¡Bienvenido a esta impresionante propiedad en la urbanización can mir - castellnou, rubí! Prepárate para explorar una oportunidad ...;41.530174536;1.992868791;;;barcelona
120.000 €;Apartamento en Carrer de Santiago Apòstol;/comprar/apartamento-la_torrassa08903-42533488568_521173/;La Torrassa (L'Hospitalet de Llobregat);1 hab.;1 baño;32 m²;Bonito apartamento con 1 habitación doble. Salón comedor. Cocina equipada con todos los electrodomésticos. Baño completo con ducha...;41.3711314;2.1228342;1ª planta;;barcelona
285.000 €;Ático en Carrer Nou, 52;/comprar/atico-ripollet_centre-35910449791_501175/;Centre (Ripollet);4 habs.;2 baños;221 m²;"Ático en venta en ripollet – centre mercat (vallès occidental): 
Muy céntrica vivienda de origen de 220 m² (155 m² de vivienda y 7...";41.49832821543102;2.157444952754304;;;barcelona
335.000 €;Chalet en calle;/comprar/chalet-sanfeliu08906-45010986953_107700/;Sanfeliu (L'Hospitalet de Llobregat);2 habs.;1 baño;114 m²;La casa en l’hospitalet de llobregat es una propiedad ideal para reformar , con 2 habitaciones amplias que ofrecen un gran potenci...;41.3639385153891;2.09495242306687;;;barcelona
286.000 €;Ático en Carrer d'Emili Badiella;/comprar/atico-sant_pere_zona_esportiva_sant_pere08225-43374481535_101800/;Sant Pere (Distrito Sant Pere-Zona Esportiva. Terrassa);4 habs.;2 baños;125 m²;Excel·lent àtic a terrassa de 125mts de pis i 60mts de terrassa a peu de menjador i cuina. El pis te vistes a la ciutat i a montse...;41.5742883;2.0152985;;;barcelona
160.000 €;Casa unifamiliar en Carrer del Garbí;/comprar/casa_unifamiliar-piera_centro_urbano-45000893583_101000/;Piera;4 habs.;1 baño;90 m²;"Chalet de 80m² con terreno de 712m² - ¡Grandes posibilidades y potencial increíble!

Se vende encantador chalet de 80m² con un amp...";41.529866981;1.71830636;;;barcelona
265.000 €;Apartamento en Carrer d'Emerencià Roig i Raventós;/comprar/apartamento-sant_sebastia_aiguadolc-38386817364_401700/;Sant Sebastià-Aiguadolç (Sitges);1 hab.;1 baño;53 m²;"Ubicado en aiguadolç, encontramos este fantástico apartamento en 1ª línea con vista al mar. ¡Es un piso alto, sin vecinos encima!
...";41.237475;1.8251212;4ª planta;;barcelona
547.000 €;Casa en Urbanització D´ Alfou;/comprar/casa-sant_antoni_de_vilamajor_centro_urbano-44249159401_100500/;Sant Antoni de Vilamajor;8 habs.;3 baños;319 m²;¡Oportunidad única! Presentamos una espectacular casa rústica ubicada en la encantadora urbanización de sant julià d'alfou. Esta p...;41.650462012;2.375080564;;;barcelona
259.000 €;Casa en Carrer de les Flors;/comprar/casa-piera_centro_urbano-31727809190_106000/;Piera;5 habs.;3 baños;155 m²;Casa en una urbanización de piera para realizar 3 viviendas independientes con entradas independientes y jardín para cada vivienda...;41.5068446;1.7398782;;;barcelona
498.000 €;Piso en Carrer de la Portaferrissa;/comprar/piso-el_barri_gotic08002-43394823116_522803/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);2 habs.;1 baño;83 m²;"1º 3ª (magarola)

Magnífico apartamento con características únicas en edificio monumental del barrio gótico
Este apartamento es ve...";41.3833174;2.1725079;1ª planta;;barcelona
545.000 €;Chalet en Carrer del Bages;/comprar/chalet-vilanova_del_valles_centro_urbano-37560187864_100500/;Vilanova del Vallès;4 habs.;3 baños;250 m²;"Descubre el equilibrio perfecto entre naturaleza y comodidad
Ubicada en la tranquila urbanización de santa quiteria en vilanova de...";41.5570384;2.3035531;;;barcelona
400.000 €;Chalet adosado en Carrer de les Illes Canàries;/comprar/chalet_adosado-pineda_de_mar_centre-45042707558_519996/;Centre (Pineda de Mar);5 habs.;3 baños;304 m²;Situada en un enclave privilegiado en pineda de mar, esta casa adosada esquinera es una joia arquitectónica diseñada con un cuidad...;41.627809799;2.696591584;;;barcelona
279.000 €;Piso en Carrer de Campfaso, 55;/comprar/piso-la_gavarra-4341395947_109700/;La Gavarra (Cornellà de Llobregat);3 habs.;2 baños;84 m²;Vivienda de 84,35m² construidos exterior a chaflán de calle ramoneda esquina campfaso, orientación sureste, vivienda distribuida e...;41.362235;2.0772063;;;barcelona
106.000 €;Piso en Centro;/comprar/piso-arenys_de_mar_centro_urbano-45066387036_100500/;Arenys de Mar;1 hab.;1 baño;50 m²;"Finques la riera.
Comercialización en exclusiva.
Situado en una ubicación inmejorable, esta planta baja se encuentra a pocos pasos...";41.582418144;2.550517578;Bajo;;barcelona
564.000 €;Casa en Centro;/comprar/casa-santa_maria_de_palautordera_centro_urbano-37516021662_106000/;Santa Maria de Palautordera;5 habs.;2 baños;180 m²;"Casa de pueblo con piscina privada, en el centro de santa maria de palautordera !!

Preciosa casa rústica con fachada de piedra , ...";41.6938728;2.4466875;;;barcelona
315.000 €;Chalet en Carrer de la Terra Baixa;/comprar/chalet-sant_josep08901-43406791593_100500/;Sant Josep (L'Hospitalet de Llobregat);1 hab.;1 baño;163 m²;Preciosa casa de diseño en el corazón de hospitalet de llobregat, a 1 minuto de la parada de metro de la torrassa  l1-l9-l10 perfe...;41.3675032;2.1154843;;;barcelona
460.000 €;Piso en El Raval;/comprar/piso-el_raval08001-34177366413_109300/;El Raval (Distrito Ciutat Vella. Barcelona Capital);1 hab.;2 baños;83 m²;"Precioso piso de nueva construcción ubicado a un paso de la rambla.
El edificio es el resultado de una rehabilitación integral de ...";41.3775368;2.1692953;;;barcelona
370.000 €;Casa adosada en Avinguda de la Vall del Sol;/comprar/casa_adosada-vallirana_centro_urbano-40834397347_100500/;Vallirana;5 habs.;3 baños;230 m²;"Bienvenido a tu hogar de ensueño en vallirana!

Distribuida en 4 plantas más una buhardilla.
Dispone de la planta semisótano desti...";41.390971838;1.93513316;;;barcelona
770.000 €;Ático en Carrer de Sant Lluís;/comprar/atico-el_camp_en_grassot_gracia_nova08024-39226895699_501329/;El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital);3 habs.;2 baños;130 m²;Amplio piso en plena gracia nova de barcelona frente a la iglesia de sant carles, una calle tranquila como la calle sant lluís y c...;41.4069339;2.1627033;;;barcelona
137.000 €;Piso en Avinguda del Mediterrani;/comprar/piso-el_poblenou-39235263903_100500/;El Poblenou (Pineda de Mar);3 habs.;1 baño;64 m²;"Piso situado en plena avinguda mediterrani, centro neurálgico del barri de poblenou, de pineda de mar.
Con 65 m² construidos, y 55...";41.619176767;2.672839957;4ª planta;;barcelona
239.900 €;Casa en Castellbisbal;/comprar/casa-castellbisbal_centro_urbano-45046876116_101800/;Castellbisbal;;;210 m²;Amplia casa de 210 m² en parcela de 482 m ², según catastro, en la urbanización comte de sert en castellbisbal. Oportunidad de inv...;41.484753102;1.99426921;;;barcelona
