precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
945.000 €;;/comprar/casa-las_chapas_rio_real-45048420937_518427/;Río Real (Distrito Las Chapas. Marbella);4 habs.;300 m²;Descubre una espectacular villa situada en la prestigiosa zona este de marbella que combina lujo y comodidad en un entorno incompa...;36.518905168;-4.852804834;3 baños;;malaga
595.000 €;;/comprar/chalet-platero_el_limon-43410447302_108500/;Platero-El Limón (Alhaurín de la Torre);5 habs.;390 m²;Clarosan real estate group vende fabuloso chalet independiente de 390 m² en alhaurín de la torre, málaga. La vivienda se distribuy...;36.657351763;-4.570104834;3 baños;;malaga
292.300 €;Piso en Avenida del Sol,  s/n;/comprar/piso-velez_malaga_torre_del_mar29740-3476693606_109700/;Torre del Mar (Vélez-Málaga);3 habs.;122 m²;Portal 7, 1º a. Piso en un inmueble de obra nueva de 122 m² de superficie construida y situado en la zona de vélez-málaga, acomoda...;36.75049;-4.0891153;2 baños;1ª planta;malaga
310.000 €;;/comprar/piso-el_paraiso_atalaya_benamara-45865036275_100500/;El Paraíso-Atalaya-Benamara (Estepona);2 habs.;140 m²;Bienvenidos a el paraíso, una de las zonas más exquisitas y buscadas de estepona, la ciudad de moda de la costa del sol. Sacamos a...;36.4661355;-5.0293593;2 baños;1ª planta;malaga
710.000 €;;/comprar/casa-urbanizacion_calahonda_golf_riviera_del_sol_mirafl-45872548310_524992/;Urbanización Calahonda-Golf-Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas);4 habs.;200 m²;"4 dormitorios, 2 baños, construidos 170 m², terraza 30 m², jardin/terreno 634 m².

Posición : área comercial, pueblo, cerca de go...";36.495861433;-4.731299822;2 baños;;malaga
660.000 €;;/comprar/piso-puerto_marina29630-43416489586_106700/;Puerto Marina (Distrito Benalmádena Costa. Benalmádena);3 habs.;212 m²;Este impresionante apartamento ofrece lo mejor de la vida junto al mar en benalmádena. Con vistas panorámicas al mar mediterráneo,...;36.5958026;-4.5230419;2 baños;;malaga
312.000 €;Piso en calle Doma,  s/n;/comprar/piso-hipodromo_cerrado_del_aguila29649-4624153476_109700/;Hipódromo-Cerrado del Águila (Distrito Mijas Costa. Mijas);2 habs.;101 m²;Piso en un inmueble de obra nueva de 101 m2 de superficie construida y situado en la zona de Mijas. Está estructurado en 2 habitaciones, 2 baños completos y terraza. Aporta como extras ascensor.;36,5243;-4,65823;2 baños;;malaga
1.790.000 €;;/comprar/chalet-valdeolletas_las_cancelas_xarblanca-20932339610_100500/;Valdeolletas-Las Cancelas-Xarblanca (Distrito Centro. Marbella);5 habs.;480 m²;En una espectacular zona de marbella, caracterizada por su tranquilidad, cercanía al centro y comunicación se están construyendo 8...;36.5187;-4.90237;6 baños;;malaga
399.000 €;;/comprar/apartamento-puerto_marina29630-45075318313_519283/;Puerto Marina (Distrito Benalmádena Costa. Benalmádena);1 hab.;93 m²;"Nuevo en el mercado, propiedad única situada en el hermoso puerto marina en benalmádena.

Este gran apartamento de lujo, totalment...";36.596349336;-4.513809724;1 baño;1ª planta;malaga
298.000 €;;/comprar/piso-urbanizacion_calahonda_golf_riviera_del_sol_mirafl-45060960264_108500/;Urbanización Calahonda-Golf-Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas);2 habs.;137 m²;Se vende bonito apartamento situado en la urb. Hollywood hills, rivera del sol. Consta de amplio salon con salida a la terraza de ...;36.50853992;-4.712871809;2 baños;;malaga
245.000 €;;/comprar/piso-zona_avenida_de_andalucia-45875119680_100500/;Zona Avenida de Andalucía (Distrito Centro. Estepona);3 habs.;108 m²;Nueva vivienda a la venta en estepona pueblo, ubicada en una zona residencial muy tranquila y que destaca por ser amplia y luminos...;36.433411735;-5.144988509;2 baños;2ª planta;malaga
340.000 €;Chalet en Avenida Amatista, 1;/comprar/chalet-almayate29749-44258313180_108700/;Almayate (Vélez-Málaga);3 habs.;188 m²;"Casa adosada con piscinas comunitarias y gimnasio en avenida amatista, almayate bajo, málaga.

El precio inclue los honorarios de ...";36.7232;-4.15918;4 baños;;malaga
1.750.000 €;;/comprar/chalet-el_paraiso_atalaya_benamara-40919490968_100500/;El Paraíso-Atalaya-Benamara (Estepona);4 habs.;372 m²;"Villa en 1ª línea de golf en el campanario. ¡Lista para entrar en el primer trimestre de 2024!

Moderna villa en primera línea de ...";36.474638;-5.0222476;5 baños;;malaga
1.200.000 €;;/comprar/chalet-parque_de_la_paloma29630-23405316352_109300/;Parque de la Paloma (Distrito Benalmádena Costa. Benalmádena);5 habs.;359 m²;"¡Fantástica villa pareada a tan solo 200mts de la playa, en benalmádena costa!
Lo mejor de esta vivienda es sin lugar a duda su lo...";36.5888471;-4.5314797;7 baños;;malaga
