"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K017","Transports i serveis relacionats","Estacions d'autobusos","431739.103","4583059.573","431647.16","4582858.631","2.182369","41.394359","Estació d'Autobusos Barcelona Nord-","02","05","Eixample","el Fort Pienc","C Alí Bei, 80",""
"K014","Transports i serveis relacionats","Autobusos diürns","429246.673","4579448.109","429154.751","4579247.201","2.15298","41.361616","BUS -13-125--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425111.331","4585421.016","425019.449","4585220.054","2.102805","41.415036","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428599.736","4580144.941","428507.821","4579944.027","2.145164","41.367835","BUS -23-150--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433950.416","4586451.853","433858.453","4586250.879","2.208447","41.425097","NITBUS -N8--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430979.054","4582451.146","430887.117","4582250.21","2.173348","41.388814","BUS -H16--","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431938.483","4590703.83","431846.54","4590502.817","2.183892","41.463224","BUS -97-183-197--","08","56","Nou Barris","Vallbona","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427674.63","4583156.794","427582.724","4582955.852","2.133744","41.394879","NITBUS -N7--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427649.143","4583149.721","427557.237","4582948.779","2.13344","41.394813","NITBUS -N0-N7--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433398.76","4583533.988","433306.801","4583333.041","2.202167","41.398771","BUS -6--","10","68","Sant Martí","el Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431059.101","4584973.065","430967.164","4584772.105","2.174017","41.411535","NITBUS -N0--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432659.039","4587481.785","432567.088","4587280.801","2.192879","41.434266","BUS -11-H8-H4--","09","60","Sant Andreu","Sant Andreu","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432820.384","4587113.223","432728.432","4586912.243","2.194851","41.43096","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428390.15","4585464.094","428298.238","4585263.13","2.142029","41.415723","BUS -129--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430236.44","4588669.349","430144.512","4588468.355","2.163748","41.444754","BUS -182--","08","49","Nou Barris","Canyelles","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428274.193","4581478.617","428182.281","4581277.69","2.141114","41.379818","NITBUS -N0--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428070.195","4581445.654","427978.285","4581244.728","2.138679","41.379503","BUS -CJ--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431496.303","4590533.028","431404.364","4590332.017","2.178617","41.461648","BUS -183--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428661.993","4585417.329","428570.079","4585216.366","2.145287","41.415326","BUS -129--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428126.957","4584950.97","428035.047","4584750.011","2.138941","41.411079","BUS -131--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428326.56","4584815.866","428234.649","4584614.908","2.141345","41.40988","BUS -131--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429731.028","4583880.88","429639.103","4583679.931","2.158256","41.401583","BUS -114--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429652.222","4584227.724","429560.298","4584026.771","2.157273","41.4047","BUS -114--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429190.98","4583974.411","429099.06","4583773.461","2.151785","41.402378","BUS -114--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427297.205","4586839.336","427205.304","4586638.36","2.128787","41.428011","BUS -112--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431303.346","4589230.485","431211.408","4589029.486","2.176455","41.4499","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431245.755","4589042.505","431153.818","4588841.507","2.175787","41.448202","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429661.904","4578749.474","429569.978","4578548.572","2.158025","41.35536","BUS -107--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432457.389","4583235.607","432365.439","4583034.663","2.19094","41.396005","BUS -6-H14--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427048.366","4583052.604","426956.466","4582851.663","2.126266","41.393884","NITBUS -N7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434020.948","4583959.521","433928.984","4583758.57","2.209563","41.402655","NITBUS -N28--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431658.233","4587298.542","431566.292","4587097.56","2.180922","41.43253","BUS -11--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431637.491","4586916.465","431545.55","4586715.487","2.180717","41.429088","BUS -11--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427583.247","4580204.325","427491.341","4580003.41","2.133004","41.368279","BUS -115--","03","16","Sants-Montjuïc","la Bordeta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428718.549","4587195.026","428626.635","4586994.046","2.145753","41.431342","NITBUS -N4--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432157.281","4585494.622","432065.334","4585293.657","2.187097","41.416326","BUS -62-H8--","09","63","Sant Andreu","Navas","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425780.042","4582157.379","425688.153","4581956.447","2.111206","41.385705","BUS -JM-H4-E44--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428410.982","4585440.793","428319.07","4585239.83","2.142281","41.415515","BUS -27-123-124--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431120.098","4588953.101","431028.162","4588752.104","2.174293","41.447386","BUS -11-127-V29--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430768.438","4587343.537","430676.505","4587142.555","2.170268","41.432859","BUS -122--","08","46","Nou Barris","el Turó de la Peira","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430391.013","4587682.47","430299.083","4587481.485","2.165712","41.435879","BUS -122--","08","47","Nou Barris","Can Peguera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427060.73","4584486.765","426968.83","4584285.811","2.126241","41.406801","BUS -123--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432679.76","4582397.607","432587.808","4582196.67","2.193693","41.388476","NITBUS -N15--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426103.753","4583920.448","426011.862","4583719.499","2.114862","41.401613","BUS -130-H2--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430001.398","4581971.34","429909.47","4581770.408","2.161711","41.384408","BUS -59-L95-H12-E95-52--","02","10","Eixample","Sant Antoni","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429323.228","4582843.952","429231.307","4582643.012","2.153499","41.392208","NITBUS -N3--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427716.553","4585754.475","427624.647","4585553.509","2.133935","41.418278","BUS -124--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431520.057","4587592.634","431428.117","4587391.65","2.179235","41.435167","BUS -132--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432551.62","4583828.618","432459.669","4583627.668","2.192001","41.401354","BUS -192-V23--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429886.918","4579914.312","429794.991","4579713.399","2.16058","41.365871","BUS -150--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432501.359","4588429","432409.41","4588228.008","2.190886","41.442783","BUS -62-96-126-127-M19--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431488.07","4590527.999","431396.131","4590326.988","2.178519","41.461602","BUS -62-76-104-D50-183--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431335.383","4590386.11","431243.445","4590185.1","2.176707","41.460311","BUS -D50-183--","08","55","Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432028.018","4584724.187","431936.072","4584523.229","2.185637","41.409376","NITBUS -N9--","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427635.038","4584172.224","427543.133","4583971.273","2.133149","41.404021","NITBUS -N8--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432057.401","4583050.893","431965.455","4582849.951","2.186177","41.394308","BUS -B25-B20--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432057.401","4583050.893","431965.455","4582849.951","2.186177","41.394308","NITBUS -N11-N15--","02","05","Eixample","el Fort Pienc","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432224.927","4581203.193","432132.979","4581002.268","2.188388","41.37768","BUS -V15-V19--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434319.748","4584681.147","434227.781","4584480.189","2.213059","41.409179","NITBUS -N6--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430725.333","4588469.344","430633.4","4588268.352","2.169623","41.442995","BUS -27-47-60-122-V27--","08","49","Nou Barris","Canyelles","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426409.764","4583562.589","426317.87","4583361.644","2.118566","41.398419","NITBUS -N7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431672.295","4590454.972","431580.354","4590253.961","2.180733","41.46096","BUS -76-D50-199-180-183-197--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431940.367","4590167.984","431848.424","4589966.976","2.183975","41.458398","BUS -76-D50--","08","54","Nou Barris","Torre Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433956.764","4584529.235","433864.801","4584328.278","2.208733","41.407781","NITBUS -N6--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424573.572","4587024.455","424481.696","4586823.478","2.096171","41.429427","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424619.019","4587271.803","424527.142","4587070.824","2.096684","41.431659","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424601.386","4586846.958","424509.509","4586645.983","2.096526","41.427831","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431795.365","4583753.766","431703.421","4583552.817","2.182963","41.400616","NITBUS -N2-N7--","02","05","Eixample","el Fort Pienc","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427855.124","4586726.271","427763.217","4586525.296","2.135477","41.427043","BUS -112--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428831.847","4582834.999","428739.93","4582634.06","2.147623","41.392084","BUS -59-63-67-68-141-V11--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432345.888","4587036.93","432253.94","4586835.951","2.189181","41.430233","BUS -11-34-126-H6-133--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434627.942","4585015.103","434535.972","4584814.142","2.21671","41.412212","BUS -B20-V31-136--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434627.942","4585015.103","434535.972","4584814.142","2.21671","41.412212","NITBUS -N6--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428173.185","4580518.328","428081.274","4580317.41","2.14002","41.37116","BUS -91--","03","16","Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429407.605","4584259.862","429315.683","4584058.909","2.154343","41.404968","BUS -39--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434322.63","4584197.373","434230.663","4583996.419","2.213146","41.404822","BUS -H16--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428147.872","4586147.665","428055.963","4585946.695","2.139049","41.421858","BUS -119--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429178.32","4584987.013","429086.401","4584786.054","2.151515","41.411497","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431251.105","4586416.168","431159.167","4586215.195","2.17615","41.424549","BUS -H6-D40--","07","35","Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431251.105","4586416.168","431159.167","4586215.195","2.17615","41.424549","NITBUS -N6--","07","35","Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431080.566","4586102.913","430988.63","4585901.943","2.174145","41.421713","NITBUS -N6--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429583.628","4584884.24","429491.705","4584683.281","2.156376","41.410607","BUS -24-H6-D40--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431193.861","4588865.13","431101.924","4588664.134","2.175186","41.4466","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426657.225","4576347.382","426565.327","4576146.503","2.1224","41.333457","BUS -21--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426554.24","4583843.693","426462.345","4583642.745","2.12026","41.400964","BUS -130--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431331.257","4585704.266","431239.318","4585503.299","2.17719","41.418144","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425472.269","4583256.854","425380.383","4583055.912","2.10739","41.395579","BUS -113--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427004.762","4582384.755","426912.862","4582183.82","2.125825","41.387865","BUS -L97-H6-M12-E97-E98-E79-E43-E30--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428983.248","4581016.855","428891.329","4580815.932","2.149647","41.375722","NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426459.855","4586129.657","426367.961","4585928.688","2.118853","41.421543","BUS -111--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430997.11","4585352.82","430905.174","4585151.857","2.173232","41.41495","BUS -192--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430917.977","4585118.416","430826.042","4584917.455","2.172312","41.412832","BUS -192-V23-191--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434882.086","4585327.13","434790.114","4585126.166","2.219717","41.415043","BUS -B20-V33--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428025.974","4585680.774","427934.066","4585479.808","2.137646","41.417642","BUS -124--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429030.365","4580994.632","428938.446","4580793.71","2.150213","41.375526","BUS -L95-H12-E95-52--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424480.115","4585532.724","424388.239","4585331.761","2.095239","41.415983","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424590.528","4585749.527","424498.651","4585548.562","2.096533","41.417946","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424542.903","4586661.493","424451.027","4586460.519","2.095849","41.426155","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424464.301","4586491.423","424372.426","4586290.451","2.09493","41.424616","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426929.765","4582962.09","426837.866","4582761.15","2.124858","41.393058","NITBUS -N7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428292.011","4586516.187","428200.1","4586315.214","2.14073","41.42519","BUS -19-76-112-135--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431747.255","4589062.621","431655.313","4588861.623","2.181788","41.448426","BUS -H2-D50-180-197--","08","53","Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425404.276","4582362.205","425312.391","4582161.271","2.106687","41.387515","BUS -63-68-78-H4-H2-175--","04","21","Les Corts","Pedralbes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430874.087","4585694.743","430782.152","4585493.776","2.171721","41.418019","NITBUS -N6--","07","35","Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428530.216","4582440.485","428438.302","4582239.549","2.144062","41.388504","NITBUS -N3--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432414.913","4586939.134","432322.964","4586738.156","2.190018","41.429358","BUS -126-H8-V31--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429514.61","4586327.74","429422.688","4586126.768","2.155381","41.423601","BUS -119--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432387.688","4589361.041","432295.74","4589160.04","2.189421","41.451168","BUS -127--","09","57","Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430586.769","4581634.508","430494.836","4581433.579","2.16875","41.381425","BUS -120--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430518.378","4581775.392","430426.445","4581574.462","2.167916","41.382688","BUS -120--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429587.462","4580713.623","429495.538","4580512.703","2.156907","41.373044","BUS -55-121--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","423940.408","4586778.046","423848.537","4586577.071","2.088625","41.427148","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424280.633","4585503.166","424188.759","4585302.203","2.092856","41.415698","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424576.079","4585654.191","424484.202","4585453.227","2.096372","41.417086","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424181.39","4586783.732","424089.517","4586582.757","2.091508","41.427222","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431871.303","4589035.469","431779.36","4588834.471","2.183276","41.448192","NITBUS -N1--","08","53","Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428209.173","4579566.676","428117.261","4579365.767","2.140563","41.362592","BUS -13--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431289.068","4589073.07","431197.13","4588872.072","2.176302","41.448481","BUS -V29--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430291.963","4587791.124","430200.034","4587590.138","2.164514","41.436849","BUS -122-V27-H2--","08","48","Nou Barris","la Guineueta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432494.342","4588588.042","432402.393","4588387.048","2.190784","41.444215","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432181.306","4580259.755","432089.358","4580058.838","2.187972","41.369179","BUS -V15--","01","03","Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426473.272","4586002.613","426381.378","4585801.645","2.119029","41.4204","BUS -111--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431525.688","4590161.467","431433.749","4589960.459","2.179011","41.458304","BUS -199-183--","08","54","Nou Barris","Torre Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431715.86","4590407.373","431623.919","4590206.363","2.18126","41.460535","NITBUS -N3--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432095.747","4589895.276","432003.802","4589694.27","2.185866","41.455955","BUS -180--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431760.118","4589734.56","431668.176","4589533.556","2.181866","41.454479","BUS -180--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431369.634","4585838.025","431277.695","4585637.057","2.177634","41.419352","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430697.046","4586529.266","430605.113","4586328.292","2.169507","41.42552","BUS -117--","07","36","Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429285.063","4586295.451","429193.143","4586094.479","2.152639","41.42329","BUS -119--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431446.003","4585492.112","431354.063","4585291.147","2.178587","41.416243","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426402.936","4583573.539","426311.042","4583372.593","2.118483","41.398517","BUS -68-H4--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429587.955","4579126.74","429496.03","4578925.835","2.157097","41.358752","BUS -107--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430495.18","4582581.904","430403.248","4582380.966","2.167546","41.38995","NITBUS -N4-N6--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433325.69","4584758.522","433233.732","4584557.563","2.201158","41.409794","BUS -V27--","10","71","Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428143.037","4583834.629","428051.127","4583633.681","2.139266","41.401026","BUS -V13--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429749.893","4587363.355","429657.969","4587162.373","2.158076","41.432949","BUS -185--","07","43","Horta-Guinardó","Horta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434006.082","4585921.852","433914.119","4585720.882","2.209171","41.420328","NITBUS -N2--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429420.686","4585155.185","429328.765","4584954.224","2.154395","41.413033","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429628.715","4579992.425","429536.79","4579791.512","2.157484","41.366552","BUS -55--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429899.313","4580668.075","429807.386","4580467.155","2.160641","41.372661","BUS -55-121--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432149.683","4581464.369","432057.735","4581263.441","2.187459","41.380026","BUS -47-59-D20-V15-V19--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432149.683","4581464.369","432057.735","4581263.441","2.187459","41.380026","NITBUS -N12-N28--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427385.059","4584269.437","427293.156","4584068.485","2.130147","41.404874","NITBUS -N8--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427415.557","4584276.348","427323.654","4584075.396","2.130511","41.404939","BUS -70-H4-V11--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433509.726","4583882.816","433417.766","4583681.865","2.203456","41.401922","NITBUS -N6--","10","68","Sant Martí","el Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430344.598","4583390.53","430252.668","4583189.585","2.165652","41.39722","NITBUS -N6--","02","07","Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428871.854","4585696.833","428779.938","4585495.867","2.147765","41.417862","NITBUS -N5--","06","29","Gràcia","el Coll","",""
