CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI
K014,Transports i serveis relacionats,Autobusos diürns,433541.181,4584313.697,2.204863,41.407623,BUS -7--,10.0,69.0,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K015,Transports i serveis relacionats,Autobusos nocturns,430349.946,4581941.477,2.166959,41.385987,NITBUS -N11-N5-N7-N9--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,428183.3,4579226.328,2.141369,41.361342,BUS -13-125-V5--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,428157.38,4578331.591,2.141165,41.353281,BUS -H16--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,425372.072,4582508.512,2.107358,41.390648,BUS -H2--,4.0,21.0,Les Corts,Pedralbes
K014,Transports i serveis relacionats,Autobusos diürns,433504.382,4587469.759,2.204076,41.436046,BUS -11--,9.0,59.0,Sant Andreu,el Bon Pastor
K015,Transports i serveis relacionats,Autobusos nocturns,432422.391,4587587.145,2.191113,41.437013,NITBUS -N9--,9.0,60.0,Sant Andreu,Sant Andreu
K014,Transports i serveis relacionats,Autobusos diürns,427809.347,4584630.68,2.136255,41.409984,BUS -V13--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,427840.472,4584742.842,2.136614,41.410996,BUS -196--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Transports i serveis relacionats,Autobusos nocturns,432398.493,4583638.342,2.191268,41.401445,NITBUS -N11--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,431663.053,4590113.95,2.181739,41.459706,BUS -183-197--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,427607.977,4581817.335,2.134182,41.384627,BUS -V5--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,428054.803,4576371.417,2.140171,41.335617,BUS -21-109--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,432064.838,4584608.066,2.187168,41.410151,BUS -62--,10.0,65.0,Sant Martí,el Clot
K014,Transports i serveis relacionats,Autobusos diürns,430884.497,4588789.338,2.172569,41.447709,BUS -127--,8.0,50.0,Nou Barris,les Roquetes
K015,Transports i serveis relacionats,Autobusos nocturns,425735.796,4580950.147,2.111899,41.376646,NITBUS -N3--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,429682.821,4582154.205,2.158956,41.387845,BUS -X1--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,432075.522,4583259.873,2.187447,41.398009,BUS -100--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,431066.408,4589723.573,2.17464,41.456139,BUS -199--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,428110.104,4581337.891,2.140244,41.380354,BUS -L94--,3.0,18.0,Sants-Montjuïc,Sants
K014,Transports i serveis relacionats,Autobusos diürns,430189.068,4583868.8,2.164813,41.403332,BUS -114--,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Transports i serveis relacionats,Autobusos diürns,427383.917,4579967.069,2.131724,41.367942,BUS -V1--,3.0,16.0,Sants-Montjuïc,la Bordeta
K014,Transports i serveis relacionats,Autobusos diürns,426691.121,4584325.254,2.122914,41.407131,BUS -V9--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Transports i serveis relacionats,Autobusos nocturns,432062.018,4584396.474,2.187158,41.408245,NITBUS -N3--,10.0,65.0,Sant Martí,el Clot
K014,Transports i serveis relacionats,Autobusos diürns,428426.331,4587347.653,2.143314,41.434509,BUS -135--,7.0,40.0,Horta-Guinardó,Montbau
K014,Transports i serveis relacionats,Autobusos diürns,428307.903,4587201.266,2.141915,41.43318,BUS -135--,7.0,40.0,Horta-Guinardó,Montbau
K014,Transports i serveis relacionats,Autobusos diürns,428271.952,4587081.046,2.141499,41.432094,BUS -135--,7.0,40.0,Horta-Guinardó,Montbau
K014,Transports i serveis relacionats,Autobusos diürns,429788.878,4585565.513,2.159828,41.418579,BUS -119--,7.0,37.0,Horta-Guinardó,el Carmel
K015,Transports i serveis relacionats,Autobusos nocturns,433151.101,4583492.133,2.200287,41.400191,NITBUS -N8--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432017.241,4584372.469,2.186625,41.408025,BUS -62-V25--,10.0,65.0,Sant Martí,el Clot
K015,Transports i serveis relacionats,Autobusos nocturns,432770.374,4581804.05,2.19592,41.384955,NITBUS -N12--,1.0,3.0,Ciutat Vella,la Barceloneta
K014,Transports i serveis relacionats,Autobusos diürns,432591.859,4588235.855,2.193069,41.442869,BUS -11-133--,9.0,60.0,Sant Andreu,Sant Andreu
K014,Transports i serveis relacionats,Autobusos diürns,430474.211,4584234.781,2.168181,41.406653,BUS -47-H8--,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Transports i serveis relacionats,Autobusos diürns,430320.391,4582472.974,2.166544,41.390771,BUS -BCTE-BCTO--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,431277.348,4580859.224,2.178172,41.376319,BUS -BCTO--,1.0,2.0,Ciutat Vella,el Barri Gòtic
K014,Transports i serveis relacionats,Autobusos diürns,430542.731,4582038.535,2.169253,41.386878,BUS -BCTE-BCTO--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,432844.562,4587957.317,2.196125,41.440382,BUS -M28--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,434177.708,4585748.816,2.212322,41.420601,BUS -B21--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K014,Transports i serveis relacionats,Autobusos diürns,432175.364,4583333.77,2.188633,41.398683,BUS -V23--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432760.455,4582745.094,2.195697,41.39343,BUS -V23--,10.0,67.0,Sant Martí,la Vila Olímpica del Poblenou
K015,Transports i serveis relacionats,Autobusos nocturns,433249.949,4582488.207,2.20158,41.391157,NITBUS -N6-N28--,10.0,67.0,Sant Martí,la Vila Olímpica del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,433496.38,4587790.147,2.203945,41.438931,BUS -H8--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,429325.744,4580299.627,2.154902,41.37111,BUS -E80--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,427700.394,4581525.63,2.135322,41.382008,BUS -54--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,432860.139,4587427.632,2.19637,41.435613,BUS -133--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,429610.561,4585061.509,2.157754,41.414024,BUS -116--,6.0,30.0,Gràcia,la Salut
K014,Transports i serveis relacionats,Autobusos diürns,427689.673,4582898.715,2.13503,41.394374,BUS -V9--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,427301.626,4583479.502,2.130319,41.39957,BUS -V9--,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K014,Transports i serveis relacionats,Autobusos diürns,426835.611,4583683.933,2.12472,41.401369,BUS -V9--,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K014,Transports i serveis relacionats,Autobusos diürns,427095.158,4583324.138,2.127868,41.398152,BUS -V9--,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K014,Transports i serveis relacionats,Autobusos diürns,433946.766,4583829.242,2.209768,41.403293,BUS -V27-V31--,10.0,69.0,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,431136.839,4580449.478,2.176539,41.372617,BUS -88-89--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,428310.7,4575555.659,2.143326,41.328293,BUS -88-89--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,430293.377,4578913.415,2.16663,41.358709,BUS -88-89--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,425760.949,4582882.201,2.111963,41.394049,BUS -V5--,4.0,21.0,Les Corts,Pedralbes
K014,Transports i serveis relacionats,Autobusos diürns,425628.149,4582856.288,2.110378,41.393804,BUS -V5--,4.0,21.0,Les Corts,Pedralbes
K015,Transports i serveis relacionats,Autobusos nocturns,434447.792,4585460.337,2.215585,41.418025,NITBUS -N6--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K015,Transports i serveis relacionats,Autobusos nocturns,434467.848,4585450.941,2.215826,41.417942,NITBUS -N6--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K014,Transports i serveis relacionats,Autobusos diürns,428838.319,4583032.351,2.148753,41.39568,BUS -27-D40--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,429190.677,4585999.156,2.15262,41.422432,BUS -87--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,429420.542,4586165.901,2.155351,41.423954,BUS -86-87--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,433574.86,4584862.62,2.205206,41.41257,BUS -B25--,10.0,71.0,Sant Martí,Provençals del Poblenou
K015,Transports i serveis relacionats,Autobusos nocturns,433468.752,4584727.937,2.203951,41.411348,NITBUS -N11--,10.0,71.0,Sant Martí,Provençals del Poblenou
K016,Transports i serveis relacionats,Autobus a l'aeroport,430674.325,4582091.078,2.170821,41.387362,AEROBUS -A2--,2.0,7.0,Eixample,la Dreta de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,431284.407,4580804.024,2.178263,41.375823,NITBUS -N0--,1.0,2.0,Ciutat Vella,el Barri Gòtic
K014,Transports i serveis relacionats,Autobusos diürns,429430.344,4585904.962,2.155499,41.421604,BUS -86--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,428840.114,4583521.634,2.148717,41.400087,BUS -198--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,428363.277,4582880.146,2.143089,41.394267,BUS -198--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,427952.423,4582744.656,2.138191,41.39301,BUS -198--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,427726.844,4582777.99,2.135489,41.39329,BUS -198--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,427903.998,4582978.52,2.137584,41.395112,BUS -198--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,427780.243,4583572.422,2.136033,41.40045,BUS -V11--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,432545.906,4583911.317,2.193001,41.403916,BUS -X1--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,431560.044,4589714.111,2.180551,41.456096,BUS -180--,8.0,54.0,Nou Barris,Torre Baró
K015,Transports i serveis relacionats,Autobusos nocturns,432037.899,4585273.484,2.186771,41.416142,NITBUS -N3--,9.0,63.0,Sant Andreu,Navas
K014,Transports i serveis relacionats,Autobusos diürns,426487.735,4581059.511,2.120877,41.3777,BUS -157--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,429748.722,4586782.649,2.159207,41.429537,BUS -87--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,431427.024,4584690.574,2.179528,41.41084,BUS -V23-D50--,10.0,64.0,Sant Martí,el Camp de l'Arpa del Clot
K014,Transports i serveis relacionats,Autobusos diürns,429517.881,4582793.773,2.156909,41.393591,BUS -7-67-V15--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,431212.755,4584694.937,2.176964,41.410861,BUS -117--,2.0,6.0,Eixample,la Sagrada Família
K014,Transports i serveis relacionats,Autobusos diürns,427417.012,4586642.452,2.13132,41.428067,BUS -112--,7.0,39.0,Horta-Guinardó,Sant Genís dels Agudells
K014,Transports i serveis relacionats,Autobusos diürns,428468.196,4582659.163,2.14437,41.392286,BUS -101--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,428541.486,4582638.678,2.145249,41.392108,BUS -100--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,425230.417,4585164.356,2.105336,41.414554,BUS -111--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,425273.618,4585130.823,2.105857,41.414256,BUS -111--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,426174.046,4585573.48,2.116576,41.418326,BUS -111--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,425038.362,4584810.49,2.103082,41.411349,BUS -111--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,427798.478,4575739.328,2.137184,41.329901,BUS -21-109--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K015,Transports i serveis relacionats,Autobusos nocturns,428170.236,4583994.34,2.140648,41.404285,NITBUS -N0--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,426720.817,4580886.723,2.123685,41.376165,BUS -54--,3.0,17.0,Sants-Montjuïc,Sants - Badal
K015,Transports i serveis relacionats,Autobusos nocturns,433399.147,4588363.944,2.202718,41.44409,NITBUS -N8--,9.0,59.0,Sant Andreu,el Bon Pastor
K015,Transports i serveis relacionats,Autobusos nocturns,432435.785,4585440.855,2.191513,41.417683,NITBUS -N9--,9.0,61.0,Sant Andreu,la Sagrera
K014,Transports i serveis relacionats,Autobusos diürns,429404.016,4582047.774,2.155634,41.386862,BUS -63--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,428637.261,4582753.314,2.146381,41.393149,BUS -6-7-33-34-H8--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,429481.197,4581876.039,2.156577,41.385322,BUS -59-141-V11--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,428058.054,4580775.964,2.139688,41.375288,NITBUS -N14-N2-N28--,3.0,18.0,Sants-Montjuïc,Sants
K015,Transports i serveis relacionats,Autobusos nocturns,428467.917,4580774.575,2.144589,41.375312,NITBUS -N14-N2-N28--,3.0,15.0,Sants-Montjuïc,Hostafrancs
K014,Transports i serveis relacionats,Autobusos diürns,434386.116,4585054.76,2.214891,41.414367,BUS -V31-136--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K015,Transports i serveis relacionats,Autobusos nocturns,431705.701,4581576.735,2.183214,41.382818,NITBUS -N0-N6--,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Transports i serveis relacionats,Autobusos diürns,434144.335,4585736.66,2.211924,41.420489,BUS -B21-B25-V33--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K015,Transports i serveis relacionats,Autobusos nocturns,431179.642,4590326.269,2.175927,41.461577,NITBUS -N3--,8.0,55.0,Nou Barris,Ciutat Meridiana
K015,Transports i serveis relacionats,Autobusos nocturns,429714.946,4584595.398,2.159057,41.409835,NITBUS -N6--,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K015,Transports i serveis relacionats,Autobusos nocturns,430254.064,4583647.339,2.165616,41.401343,NITBUS -N6--,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K015,Transports i serveis relacionats,Autobusos nocturns,430543.615,4583164.474,2.169135,41.397019,NITBUS -N9--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,432485.144,4587381.825,2.191887,41.435169,BUS -H4-V31--,9.0,60.0,Sant Andreu,Sant Andreu
K014,Transports i serveis relacionats,Autobusos diürns,432452.861,4587450.074,2.191493,41.435781,BUS -126--,9.0,60.0,Sant Andreu,Sant Andreu
K014,Transports i serveis relacionats,Autobusos diürns,431741.147,4582321.837,2.183553,41.389532,BUS -47-V17-H16-V15-V19--,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Transports i serveis relacionats,Autobusos diürns,426936.008,4583360.159,2.12596,41.398462,BUS -68-V7--,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K015,Transports i serveis relacionats,Autobusos nocturns,426936.008,4583360.159,2.12596,41.398462,NITBUS -N7--,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K015,Transports i serveis relacionats,Autobusos nocturns,426779.211,4583529.618,2.124064,41.399974,NITBUS -N7--,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K015,Transports i serveis relacionats,Autobusos nocturns,430358.232,4580731.865,2.167197,41.375093,NITBUS -N0--,2.0,10.0,Eixample,Sant Antoni
K014,Transports i serveis relacionats,Autobusos diürns,427566.228,4582375.893,2.133616,41.389654,BUS -6-7-33-34-63-67-E79-E30--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,427992.301,4579063.344,2.139105,41.359857,BUS -109-V3-H16--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K015,Transports i serveis relacionats,Autobusos nocturns,427992.301,4579063.344,2.139105,41.359857,NITBUS -N1--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,428292.685,4585326.916,2.141955,41.416297,BUS -27--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,429255.569,4587727.546,2.153194,41.438004,BUS -27-60-76-H4-M19--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,429281.877,4587666.668,2.153516,41.437458,BUS -102-185-V25--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,433248.111,4587522.303,2.201003,41.436498,BUS -11-60-H8-H4--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,433840.765,4587826.406,2.208063,41.439286,BUS -11-H4--,9.0,59.0,Sant Andreu,el Bon Pastor
K015,Transports i serveis relacionats,Autobusos nocturns,433323.038,4585678.226,2.202103,41.419895,NITBUS -N8--,10.0,73.0,Sant Martí,la Verneda i la Pau
K015,Transports i serveis relacionats,Autobusos nocturns,429778.978,4582162.71,2.160105,41.38793,NITBUS -N3-N7-N8--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,427975.616,4584867.515,2.138216,41.412131,BUS -124-131-V17-V15-H4-V19--,5.0,27.0,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Transports i serveis relacionats,Autobusos diürns,431552.796,4588647.753,2.180585,41.446491,BUS -60--,8.0,53.0,Nou Barris,la Trinitat Nova
K014,Transports i serveis relacionats,Autobusos diürns,427723.546,4584567.917,2.135236,41.409411,BUS -123--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,429781.617,4582417.937,2.160107,41.390229,BUS -63-H10--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,428458.129,4584781.017,2.143999,41.411396,NITBUS -N4--,5.0,27.0,Sarrià-Sant Gervasi,el Putxet i el Farró
K015,Transports i serveis relacionats,Autobusos nocturns,428393.186,4586505.603,2.143018,41.426922,NITBUS -N4--,7.0,40.0,Horta-Guinardó,Montbau
K015,Transports i serveis relacionats,Autobusos nocturns,433064.876,4582700.753,2.199343,41.393056,NITBUS -N8--,10.0,67.0,Sant Martí,la Vila Olímpica del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432081.825,4582835.136,2.18757,41.394184,BUS -V21--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,429140.592,4583464.064,2.152318,41.399595,BUS -27-V15-D40--,6.0,31.0,Gràcia,la Vila de Gràcia
K015,Transports i serveis relacionats,Autobusos nocturns,429032.727,4582334.631,2.15116,41.389413,NITBUS -N12-N7--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,430350.976,4583640.967,2.166776,41.401294,BUS -V19--,2.0,7.0,Eixample,la Dreta de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,430350.976,4583640.967,2.166776,41.401294,NITBUS -N4--,2.0,7.0,Eixample,la Dreta de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,430546.756,4582039.79,2.169301,41.386889,NITBUS -N1--,2.0,7.0,Eixample,la Dreta de l'Eixample
