Region,Category,Enero-Marzo 2023,Enero-Marzo 2024,Porcentaje variación 2024/2023
"ANDALUCÍA,",10. Tráfico de drogas,6.0,3.0,-50.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,121.0,85.0,-29.8
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),63.0,70.0,11.1
"ANDALUCÍA,",12.-Estafas informáticas,63.0,70.0,11.1
"ANDALUCÍA,",13.-Otros ciberdelitos,63.0,70.0,11.1
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,274.0,228.0,-16.8
"ANDALUCÍA,",11020 Jerez de la Frontera,274.0,228.0,-16.8
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,2273.0,2008.0,-11.7
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,2.0,100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,33.0,19.0,-42.4
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,19.0,15.0,-21.1
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,19.0,15.0,-21.1
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,19.0,15.0,-21.1
"ANDALUCÍA,",6. Robos con violencia e intimidación,54.0,56.0,3.7
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,109.0,61.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,109.0,61.0
"ANDALUCÍA,",8. Hurtos,741.0,717.0,-3.2
"ANDALUCÍA,",9. Sustracciones de vehículos,43.0,57.0,32.6
"ANDALUCÍA,",10. Tráfico de drogas,15.0,26.0,73.3
"ANDALUCÍA,",11. Resto de criminalidad convencional,1258.0,1054.0,-16.2
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),637.0,754.0,18.4
"ANDALUCÍA,",12.-Estafas informáticas,637.0,754.0,18.4
"ANDALUCÍA,",13.-Otros ciberdelitos,637.0,754.0,18.4
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,2910.0,2762.0,-5.1
"ANDALUCÍA,",11022 Línea de la Concepción (La),2910.0,2762.0,-5.1
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,437.0,600.0,37.3
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,9.0,14.0,55.6
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,5.0,7.0,40.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,5.0,7.0,40.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,5.0,7.0,40.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,10.0,11.0,10.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,10.0,12.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,10.0,12.0
"ANDALUCÍA,",8. Hurtos,60.0,126.0,110.0
"ANDALUCÍA,",9. Sustracciones de vehículos,8.0,11.0,37.5
"ANDALUCÍA,",10. Tráfico de drogas,13.0,6.0,-53.8
"ANDALUCÍA,",11. Resto de criminalidad convencional,321.0,412.0,28.3
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),93.0,62.0,-33.3
"ANDALUCÍA,",12.-Estafas informáticas,93.0,62.0,-33.3
"ANDALUCÍA,",13.-Otros ciberdelitos,93.0,62.0,-33.3
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,530.0,662.0,24.9
"ANDALUCÍA,",11027 Puerto de Santa María (El),530.0,662.0,24.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,791.0,872.0,10.2
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,3.0,2.0,-33.3
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,10.0,13.0,30.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,10.0,6.0,-40.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,10.0,6.0,-40.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,10.0,6.0,-40.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,13.0,11.0,-15.4
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,34.0,53.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,34.0,53.0
"ANDALUCÍA,",8. Hurtos,194.0,226.0,16.5
"ANDALUCÍA,",9. Sustracciones de vehículos,21.0,25.0,19.0
"ANDALUCÍA,",10. Tráfico de drogas,12.0,6.0,-50.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,493.0,530.0,7.5
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),209.0,251.0,20.1
"ANDALUCÍA,",12.-Estafas informáticas,209.0,251.0,20.1
"ANDALUCÍA,",13.-Otros ciberdelitos,209.0,251.0,20.1
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,1000.0,1123.0,12.3
"ANDALUCÍA,",11028 Puerto Real,1000.0,1123.0,12.3
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,320.0,226.0,-29.4
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,3.0,3.0,0.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,0.0,2.0,100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,0.0,2.0,100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,0.0,2.0,100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,6.0,1.0,-83.3
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,14.0,12.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,14.0,12.0
"ANDALUCÍA,",8. Hurtos,99.0,47.0,-52.5
"ANDALUCÍA,",9. Sustracciones de vehículos,7.0,4.0,-42.9
"ANDALUCÍA,",10. Tráfico de drogas,0.0,2.0,100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,191.0,155.0,-18.8
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),97.0,104.0,7.2
"ANDALUCÍA,",12.-Estafas informáticas,97.0,104.0,7.2
"ANDALUCÍA,",13.-Otros ciberdelitos,97.0,104.0,7.2
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,417.0,330.0,-20.9
"ANDALUCÍA,",11030 Rota,417.0,330.0,-20.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,315.0,268.0,-14.9
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,4.0,5.0,25.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,4.0,4.0,0.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,4.0,4.0,0.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,4.0,4.0,0.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,3.0,4.0,33.3
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,36.0,10.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,36.0,10.0
"ANDALUCÍA,",8. Hurtos,79.0,58.0,-26.6
"ANDALUCÍA,",9. Sustracciones de vehículos,8.0,7.0,-12.5
"ANDALUCÍA,",10. Tráfico de drogas,3.0,1.0,-66.7
"ANDALUCÍA,",11. Resto de criminalidad convencional,178.0,179.0,0.6
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),84.0,80.0,-4.8
"ANDALUCÍA,",12.-Estafas informáticas,84.0,80.0,-4.8
"ANDALUCÍA,",13.-Otros ciberdelitos,84.0,80.0,-4.8
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,399.0,348.0,-12.8
"ANDALUCÍA,",11031 San Fernando,399.0,348.0,-12.8
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,826.0,710.0,-14.0
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,6.0,100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,8.0,3.0,-62.5
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,4.0,3.0,-25.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,4.0,3.0,-25.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,4.0,3.0,-25.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,6.0,20.0,233.3
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,37.0,19.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,37.0,19.0
"ANDALUCÍA,",8. Hurtos,320.0,198.0,-38.1
"ANDALUCÍA,",9. Sustracciones de vehículos,19.0,19.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,1.0,3.0,200.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,431.0,438.0,1.6
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),276.0,346.0,25.4
"ANDALUCÍA,",12.-Estafas informáticas,276.0,346.0,25.4
"ANDALUCÍA,",13.-Otros ciberdelitos,276.0,346.0,25.4
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,1102.0,1056.0,-4.2
"ANDALUCÍA,",11033 San Roque,1102.0,1056.0,-4.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,338.0,325.0,-3.8
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,6.0,9.0,50.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,9.0,2.0,-77.8
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,9.0,2.0,-77.8
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,9.0,2.0,-77.8
"ANDALUCÍA,",6. Robos con violencia e intimidación,1.0,5.0,400.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,13.0,27.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,13.0,27.0
"ANDALUCÍA,",8. Hurtos,48.0,33.0,-31.3
"ANDALUCÍA,",9. Sustracciones de vehículos,4.0,6.0,50.0
"ANDALUCÍA,",10. Tráfico de drogas,10.0,3.0,-70.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,247.0,239.0,-3.2
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),72.0,82.0,13.9
"ANDALUCÍA,",12.-Estafas informáticas,72.0,82.0,13.9
"ANDALUCÍA,",13.-Otros ciberdelitos,72.0,82.0,13.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,410.0,407.0,-0.7
"ANDALUCÍA,",11032 Sanlúcar de Barrameda,410.0,407.0,-0.7
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,722.0,578.0,-19.9
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,5.0,1.0,-80.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,4.0,9.0,125.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,6.0,3.0,-50.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,6.0,3.0,-50.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,6.0,3.0,-50.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,9.0,10.0,11.1
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,61.0,31.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,61.0,31.0
"ANDALUCÍA,",8. Hurtos,174.0,157.0,-9.8
"ANDALUCÍA,",9. Sustracciones de vehículos,22.0,22.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,17.0,13.0,-23.5
"ANDALUCÍA,",11. Resto de criminalidad convencional,424.0,331.0,-21.9
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),168.0,186.0,10.7
"ANDALUCÍA,",12.-Estafas informáticas,168.0,186.0,10.7
"ANDALUCÍA,",13.-Otros ciberdelitos,168.0,186.0,10.7
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,890.0,764.0,-14.2
"ANDALUCÍA,",Provincia de CÓRDOBA,890.0,764.0,-14.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,5801.0,5876.0,1.3
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,7.0,0.0,-100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,80.0,86.0,7.5
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,49.0,59.0,20.4
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,49.0,59.0,20.4
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,49.0,59.0,20.4
"ANDALUCÍA,",6. Robos con violencia e intimidación,103.0,95.0,-7.8
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,356.0,331.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,356.0,331.0
"ANDALUCÍA,",8. Hurtos,1613.0,1628.0,0.9
"ANDALUCÍA,",9. Sustracciones de vehículos,50.0,77.0,54.0
"ANDALUCÍA,",10. Tráfico de drogas,36.0,35.0,-2.8
"ANDALUCÍA,",11. Resto de criminalidad convencional,3506.0,3565.0,1.7
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),1704.0,2196.0,28.9
"ANDALUCÍA,",12.-Estafas informáticas,1704.0,2196.0,28.9
"ANDALUCÍA,",13.-Otros ciberdelitos,1704.0,2196.0,28.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,7505.0,8072.0,7.6
"ANDALUCÍA,",14013 Cabra,7505.0,8072.0,7.6
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,154.0,153.0,-0.6
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,7.0,4.0,-42.9
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,0.0,1.0,100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,0.0,1.0,100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,0.0,1.0,100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,1.0,0.0,-100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,15.0,5.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,15.0,5.0
"ANDALUCÍA,",8. Hurtos,39.0,48.0,23.1
"ANDALUCÍA,",9. Sustracciones de vehículos,2.0,2.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,1.0,3.0,200.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,89.0,90.0,1.1
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),42.0,65.0,54.8
"ANDALUCÍA,",12.-Estafas informáticas,42.0,65.0,54.8
"ANDALUCÍA,",13.-Otros ciberdelitos,42.0,65.0,54.8
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,196.0,218.0,11.2
"ANDALUCÍA,",14021 Córdoba,196.0,218.0,11.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,2902.0,3122.0,7.6
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,5.0,0.0,-100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,30.0,26.0,-13.3
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,29.0,38.0,31.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,29.0,38.0,31.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,29.0,38.0,31.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,66.0,57.0,-13.6
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,120.0,117.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,120.0,117.0
"ANDALUCÍA,",8. Hurtos,884.0,1006.0,13.8
"ANDALUCÍA,",9. Sustracciones de vehículos,33.0,52.0,57.6
"ANDALUCÍA,",10. Tráfico de drogas,20.0,17.0,-15.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,1715.0,1809.0,5.5
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),804.0,1004.0,24.9
"ANDALUCÍA,",12.-Estafas informáticas,804.0,1004.0,24.9
"ANDALUCÍA,",13.-Otros ciberdelitos,804.0,1004.0,24.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,3706.0,4126.0,11.3
"ANDALUCÍA,",14038 Lucena,3706.0,4126.0,11.3
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,502.0,520.0,3.6
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,10.0,7.0,-30.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,5.0,5.0,0.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,5.0,5.0,0.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,5.0,5.0,0.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,10.0,9.0,-10.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,26.0,28.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,26.0,28.0
"ANDALUCÍA,",8. Hurtos,114.0,111.0,-2.6
"ANDALUCÍA,",9. Sustracciones de vehículos,5.0,4.0,-20.0
"ANDALUCÍA,",10. Tráfico de drogas,2.0,5.0,150.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,329.0,351.0,6.7
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),122.0,116.0,-4.9
"ANDALUCÍA,",12.-Estafas informáticas,122.0,116.0,-4.9
"ANDALUCÍA,",13.-Otros ciberdelitos,122.0,116.0,-4.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,624.0,636.0,1.9
"ANDALUCÍA,",14042 Montilla,624.0,636.0,1.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,83.0,121.0,45.8
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,5.0,400.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,1.0,0.0,-100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,1.0,0.0,-100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,0.0,0.0,0.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,4.0,4.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,4.0,4.0
"ANDALUCÍA,",8. Hurtos,26.0,33.0,26.9
"ANDALUCÍA,",9. Sustracciones de vehículos,1.0,0.0,-100.0
"ANDALUCÍA,",10. Tráfico de drogas,3.0,0.0,-100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,47.0,79.0,68.1
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),68.0,30.0,-55.9
"ANDALUCÍA,",12.-Estafas informáticas,68.0,30.0,-55.9
"ANDALUCÍA,",13.-Otros ciberdelitos,68.0,30.0,-55.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,151.0,151.0,0.0
"ANDALUCÍA,",14049 Palma del Río,151.0,151.0,0.0
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,176.0,179.0,1.7
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,4.0,100.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,1.0,0.0,-100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,1.0,0.0,-100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,2.0,4.0,100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,5.0,24.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,5.0,24.0
"ANDALUCÍA,",8. Hurtos,47.0,47.0,0.0
"ANDALUCÍA,",9. Sustracciones de vehículos,0.0,1.0,100.0
"ANDALUCÍA,",10. Tráfico de drogas,0.0,0.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,119.0,99.0,-16.8
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),58.0,71.0,22.4
"ANDALUCÍA,",12.-Estafas informáticas,58.0,71.0,22.4
"ANDALUCÍA,",13.-Otros ciberdelitos,58.0,71.0,22.4
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,234.0,250.0,6.8
"ANDALUCÍA,",14055 Priego de Córdoba,234.0,250.0,6.8
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,120.0,69.0,-42.5
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,5.0,3.0,-40.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,2.0,0.0,-100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,2.0,0.0,-100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,2.0,0.0,-100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,1.0,0.0,-100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,18.0,4.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,18.0,4.0
"ANDALUCÍA,",8. Hurtos,27.0,19.0,-29.6
"ANDALUCÍA,",9. Sustracciones de vehículos,0.0,1.0,100.0
"ANDALUCÍA,",10. Tráfico de drogas,0.0,1.0,100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,67.0,41.0,-38.8
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),30.0,50.0,66.7
"ANDALUCÍA,",12.-Estafas informáticas,30.0,50.0,66.7
"ANDALUCÍA,",13.-Otros ciberdelitos,30.0,50.0,66.7
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,150.0,119.0,-20.7
"ANDALUCÍA,",14056 Puente Genil,150.0,119.0,-20.7
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,258.0,198.0,-23.3
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,6.0,5.0,-16.7
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,1.0,0.0,-100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,1.0,0.0,-100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,9.0,6.0,-33.3
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,30.0,23.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,30.0,23.0
"ANDALUCÍA,",8. Hurtos,72.0,47.0,-34.7
"ANDALUCÍA,",9. Sustracciones de vehículos,3.0,3.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,2.0,0.0,-100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,135.0,114.0,-15.6
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),35.0,79.0,125.7
"ANDALUCÍA,",12.-Estafas informáticas,35.0,79.0,125.7
"ANDALUCÍA,",13.-Otros ciberdelitos,35.0,79.0,125.7
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,293.0,277.0,-5.5
"ANDALUCÍA,",Provincia de GRANADA,293.0,277.0,-5.5
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,8039.0,7328.0,-8.8
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,3.0,2.0,-33.3
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,8.0,8.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,82.0,91.0,11.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,71.0,61.0,-14.1
