precio,sub_descr,href,ubicacion,habitaciones,banios,mt2,otros,publicado_hace,plataforma,CCAA,fuente_datos,alquiler_venta,fecha_extract,latitude,longitude,planta
215000.0,"Piso, Vélez-Malaga",https://rd.clk.thribee.com/id.1qi1m1Ek_h1p/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.14/,"Vélez-Málaga, Provincia de Málaga",3.0,2.0,100.0,"IMF GESTIÓN DE INMUEBLES vende en exclusiva céntrico piso en Vélez Málaga. Situado en inmejorable ubicación, muy céntrico, junto al...",1121.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
245000.0,"Piso, La Victoria, Málaga",https://rd.clk.thribee.com/id.1qj1Fh1X1DL4/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.15/,"La Victoria, Centro, Málaga, Provincia de Málaga",2.0,1.0,80.0,Fabuloso piso con 2 habitaciones y 1 baños en el centro de Málaga. Inmueble a reformar con orientación Este. Dispone de 80 m2 construidos...,1120.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
480000.0,"Piso, Cerrado de Calderón - Hacienda Paredes, Málaga",https://rd.clk.thribee.com/id.YvIP1-1r1Pl/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.16/,"Cerrado de Calderon, Este, Málaga, Provincia de Málaga",4.0,2.0,130.0,"La Finca Grupo Inmobiliario vende ese maravilloso piso en Málaga zona Cerrado Calderón-Morlaco, una de las zonas residenciales más...",1120.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
850000.0,"Piso, Pedregalejo - Morlaco, Málaga",https://rd.clk.thribee.com/id.C18r13H1ee1J/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.17/,"Pedregalejo, Este, Málaga, Provincia de Málaga",4.0,3.0,200.0,Espectacular piso en morlaco con increíbles vistas al mar. El inmueble se encuentra situado en una zona privilegiada y tranquila de Málaga...,1135.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
259000.0,"Piso, Carranque - Haza Cuevas, Málaga",https://rd.clk.thribee.com/id.C1Q1t1g1s1q2C/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.18/,"Haza Cuevas, Cruz de Humilladero, Málaga, Provincia de Málaga",3.0,1.0,89.0,"Norando Homes presenta para sus clientes de Málaga capital esta fantástica oportunidad para invertir en la zona de LAS CHAPAS, Málaga Capital...",1123.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
214900.0,"Piso, Vélez-Malaga",https://rd.clk.thribee.com/id.1oO1Gu1Ez1U8/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.19/,"Vélez-Málaga, Provincia de Málaga",3.0,2.0,100.0,"¡Oportunidad única en el corazón de Vélez Málaga! Presentamos este precioso piso reformado, ubicado a tan solo unos metros del ayuntamiento...",1119.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
700000.0,"Piso, La Merced, Málaga",https://rd.clk.thribee.com/id.1pN31D171l1wm/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.20/,"La Merced, Centro, Málaga, Provincia de Málaga",4.0,2.0,170.0,"Inmobiliaria vasanco vende fantastico piso! Ubicado en uno de los lugares más emblemáticos del Centro Histórico de Málaga, donde se puede...",1117.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
895000.0,"Piso, Malagueta - Monte Sancha, Málaga",https://rd.clk.thribee.com/id.1q1dL1O1LV76/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.21/,"Monte Sancha, Centro, Málaga, Provincia de Málaga",2.0,2.0,112.0,"Descripción de la propiedad: Este maravilloso y amplio piso se encuentra ubicado en una de las zonas mas exclusivas de Málaga, La Malagueta...",1121.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
399000.0,"Piso, Perchel norte, Málaga",https://rd.clk.thribee.com/id.a1B1OHo1Y1i13/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.22/,"Perchel Norte, Centro, Málaga, Provincia de Málaga",3.0,2.0,107.0,"Si tú sueño es vivir en Málaga ciudad, estar en una zona céntrica y tranquila, a un paso de todos los servicios y zonas de ocio. Y en la...",1134.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
330000.0,"Piso, Perchel sur - El Bulto, Málaga",https://rd.clk.thribee.com/id.1u1Az1DZV1x7/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.23/,"Perchel Sur, Centro, Málaga, Provincia de Málaga",3.0,1.0,95.0,¡No pierdas la oportunidad de adquirir este fantástico piso reformado de 95 m² en una de las mejores zonas de Málaga! Con tres dormitorios y...,1128.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
649000.0,"Piso, Pedregalejo - Morlaco, Málaga",https://rd.clk.thribee.com/id.lIY1E1L1t7-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.24/,"Pedregalejo, Este, Málaga, Provincia de Málaga",4.0,2.0,131.0,"...baños en Pedregalejo, Málaga. Vivienda a personalizar de 126 m2 construidos con orientación Suroeste. Amplio salón comedor con salida a terraza...",1126.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
278000.0,"Piso, Cristo de la Epidemia, Málaga",https://rd.clk.thribee.com/id.f1i1n161_1Y1W1W/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.31171trovit-web-86bb757b58-p4h9m66818979de846/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.21/cookieid.102011266818979c1dcb4.52943739/pos.25/,"Cristo de la Epidemia, Centro, Málaga, Provincia de Málaga",2.0,2.0,101.0,"Estupendo piso de 2 habitaciones y 2 baños, en Málaga Centro (Cristo de la Epidemia). Posibilidad de licencia turística. 101 m2 construidos...",1136.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
280000.0,"Piso, Olletas - Sierra Blanquilla, Málaga",https://rd.clk.thribee.com/id.Hhr15r1e191d/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.1/,"Sierra Blanquilla, Centro, Málaga, Provincia de Málaga",3.0,1.0,138.0,"...al teléfono. 9 5 2 2 6 5 - - -, o al 6 9 1 9 8 7 - - -, o visítenos en nuestra oficina de la Calle Cristo de la Epidemia Nº 17 – Málaga...",1127.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
266000.0,"Piso, Suárez, Málaga",https://rd.clk.thribee.com/id.L1i1Y1R2G11z/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.2/,"Suárez, Bailén-Miraflores, Málaga, Provincia de Málaga",3.0,1.0,115.0,"Precioso piso para entrar a vivir en gamarra del año 2005 y con orientacion Sur-Este, cuenta con 3 dormitorios con armarios empotrados, baño...",1139.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
535000.0,"Piso, La Merced, Málaga",https://rd.clk.thribee.com/id.Q1u1yvx1TUb/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.3/,"La Merced, Centro, Málaga, Provincia de Málaga",3.0,2.0,92.0,"Piso en venta en el centro histórico de Málaga, a 5 minutos andando del Teatro Cervantes y calle Larios. 92 M2 construidos / 85 útiles. 3...",1134.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
325000.0,"Piso, Los Guindos - Parque Mediterráneo - Santa Paula, Málaga",https://rd.clk.thribee.com/id.1F81A21Q0P1h/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.4/,"Los Guindos, Carretera de Cádiz, Málaga, Provincia de Málaga",5.0,2.0,137.0,Urbea Gestión Inmobiliaria pone a vuestra disposición este fantástico piso: Este piso cuenta con: 5 dormitorios con armarios empotrados 2...,1131.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
345000.0,"Piso, El Ejido, Málaga",https://rd.clk.thribee.com/id.K1C1q71R1r1bG/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.5/,"El Ejido, Centro, Málaga, Provincia de Málaga",4.0,2.0,135.0,¡Oportunidad Única! Piso de 4 Habitaciones en Venta en el Corazón de la Ciudad Presentamos este amplio y luminoso piso de 4 habitaciones y 2...,1121.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
575000.0,"Piso, Perchel norte, Málaga",https://rd.clk.thribee.com/id.1S1r1fh1U1w1P1o/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.6/,"Perchel Norte, Centro, Málaga, Provincia de Málaga",4.0,2.0,147.0,¡Bienvenido al piso de tus sueños! Este señorial y amplio piso de 130m2 útiles se encuentra en una ubicación inmejorable con vistas despejadas...,1128.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
372000.0,"Piso, Cerrado de Calderón - Hacienda Paredes, Málaga",https://rd.clk.thribee.com/id.K41M1-1K1m1aU/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.7/,"Cerrado de Calderon, Este, Málaga, Provincia de Málaga",2.0,1.0,82.0,Piso con orientación sur. Porche y jardin en urbanizacion privada con piscina. Cerrado calderon. Descubre este magnífico piso en venta por...,1125.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
240000.0,"Piso, La Florida - Parque norte, Málaga",https://rd.clk.thribee.com/id.d1O15xl1BDS/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.8/,"La Florida, Bailén-Miraflores, Málaga, Provincia de Málaga",3.0,2.0,90.0,"Se vende piso recien reformado en barrio nueva malaga 3 habitaciones, 1 baño completo y un aseo piso a estrenar, con una reforma integral...",1135.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
372000.0,"Piso, El Consul - El Romeral, Málaga",https://rd.clk.thribee.com/id.yz1w1b1a1erp/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.9/,"El Consul, Teatinos-Universidad, Málaga, Provincia de Málaga",3.0,2.0,85.0,Piso de tres habitaciones en pleno teatinos. Consultanos para obtener fotos del interior (no han sido publicadas por privacidad del...,1121.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
295000.0,"Piso, Nuevo San Andrés - Dos Hermanas, Málaga",https://rd.clk.thribee.com/id.1VqOf1o151Lc/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.10/,"San Andrés, Carretera de Cádiz, Málaga, Provincia de Málaga",3.0,2.0,102.0,"Pequeño Paraíso a pocos minutos del centro Piso en complejo residencial con piscina, parque y gimnasio, ideales para disfrutar del tiempo...",1140.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
375000.0,"Piso, Los Castillejos - La Trinidad, Málaga",https://rd.clk.thribee.com/id.vJ41X141xvw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.11/,"Los Castillejos, Bailén-Miraflores, Málaga, Provincia de Málaga",4.0,2.0,145.0,Encantador piso en venta en Gamarra Los Castillejos. Esta espaciosa propiedad se encuentra en el octavo piso de un edificio con ascensor...,1135.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
160000.0,"Piso, Vélez-Malaga",https://rd.clk.thribee.com/id.zkbYuH12N/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.12/,"Vélez-Málaga, Provincia de Málaga",3.0,1.0,90.0,"En Vélez-Málaga, se encuentra este encantador piso en venta. Situado en la zona de Hispanidad-Vivar Téllez-Nuevas Urbanizaciones, este piso en...",1130.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
328000.0,"Piso, Carranque - Haza Cuevas, Málaga",https://rd.clk.thribee.com/id.inb101F1Z1k1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.13/,"Haza Cuevas, Cruz de Humilladero, Málaga, Provincia de Málaga",3.0,2.0,118.0,"Excelente la ubicación del piso en calle Martinez Maldonado en Málaga, rodeado de todos los servicios necesarios que lo convierte en un lugar...",1134.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
169000.0,"Piso, La Trinidad, Málaga",https://rd.clk.thribee.com/id.1Z19161D1GoS1b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.14/,"La Trinidad, Bailén-Miraflores, Málaga, Provincia de Málaga",1.0,1.0,46.0,"Norando Homes presenta para sus clientes de Málaga capital esta fantástica oportunidad para invertir en la zona de La Trinidad, Málaga Capital...",1124.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
390000.0,"Piso, La Goleta - San Felipe Neri, Málaga",https://rd.clk.thribee.com/id.1si1app1yzr/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.15/,"San Felipe Neri, Centro, Málaga, Provincia de Málaga",2.0,2.0,70.0,Piso con licencia turistica en moderno edificio en el centro histórico de Málaga. Apartamento tipo Dúplex recién reformado con un amplio patio...,1137.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
1595000.0,"Piso, Malagueta - Monte Sancha, Málaga",https://rd.clk.thribee.com/id.RDD1Y1n3M1Z/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.16/,"Monte Sancha, Centro, Málaga, Provincia de Málaga",5.0,3.0,150.0,"TORÉ vende piso. Embárcate en un viaje de lujo costero en este espectacular piso, situado en la codiciada zona de Malagueta. Este enclave de...",1136.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
1600000.0,"Piso, Malagueta - Monte Sancha, Málaga",https://rd.clk.thribee.com/id.1n1E1Jzk1T1f1u/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.17/,"Monte Sancha, Centro, Málaga, Provincia de Málaga",4.0,3.0,205.0,"PSM SERVICIOS INMOBILIARIOS le ofrece, amplio piso en una ubicación privilegiada, al lado de la playa de La Malagueta, lo que te permitirá...",1127.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
850000.0,"Piso, Limonar, Málaga",https://rd.clk.thribee.com/id.121ihR1J91B1y/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.18/,"Málaga, Provincia de Málaga",4.0,3.0,200.0,"Piso de unos 190m2 útiles ubicado en una urbanización con jardín, compuesta por dos bloques, y un total de 10 vecinos. Tan solo hay dos...",1137.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
360000.0,"Piso, Puerta Blanca - Almudena, Málaga",https://rd.clk.thribee.com/id.15P1MM1S1L1p1C/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.19/,"Puerta Blanca, Carretera de Cádiz, Málaga, Provincia de Málaga",2.0,1.0,86.0,"Piso en una ubicación inmejorable por sus servicios y comunicación con toda Málaga. De gran luminosidad en Comunidad con piscina, jardines y...",1137.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
1240000.0,"Piso, Malagueta - Monte Sancha, Málaga",https://rd.clk.thribee.com/id.11o1x1_1wqY19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.20/,"Monte Sancha, Centro, Málaga, Provincia de Málaga",4.0,2.0,159.0,"Se vende en EXCLUSIVIDAD, espectacular piso en primera línea de playa, con magníficas vistas despejadas al mar desde su terraza! Cuenta con...",1120.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
370000.0,"Piso, El Consul - El Romeral, Málaga",https://rd.clk.thribee.com/id.-1o1jcOI1My/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.21/,"El Consul, Teatinos-Universidad, Málaga, Provincia de Málaga",3.0,2.0,96.0,"Piso en urbanización privada, el consul. ¡Descubre tu nuevo hogar en Málaga, en la codiciada zona de El Cónsul-El Romeral! Te presento un piso...",1136.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
410000.0,"Piso, La Victoria, Málaga",https://rd.clk.thribee.com/id.1BRq1tI1Z141l/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.22/,"La Victoria, Centro, Málaga, Provincia de Málaga",3.0,2.0,115.0,"¡Oportunidad única! En venta precioso piso situado en la calle Victoria, ideal tanto para residencia como para inversión. Este luminoso piso...",1132.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
750000.0,"Piso, Malagueta - Monte Sancha, Málaga",https://rd.clk.thribee.com/id.1M214x1IA1k1a/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.23/,"Monte Sancha, Centro, Málaga, Provincia de Málaga",3.0,2.0,169.0,"PSM SERVICIOS INMOBILIARIOS le ofrece, espectacular piso en La Malagueta! Con 169 m², este luminoso inmueble se encuentra en la 2º Planta (4º...",1136.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
387999.0,"Piso, Cerrado de Calderón - Hacienda Paredes, Málaga",https://rd.clk.thribee.com/id.1C1NCF1d1147/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.24/,"Cerrado de Calderon, Este, Málaga, Provincia de Málaga",4.0,2.0,143.0,"Exclusiva inmobiliaria! Impresionante Piso en la zona alta de pedregalejo, con preciosas vistas al mar y montaña! Este piso no dispone de...",1138.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
455000.0,"Piso, Puerta Blanca - Almudena, Málaga",https://rd.clk.thribee.com/id.1G1i1D8151S1P17/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.36305trovit-web-86bb757b58-w54rt668189808da97/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.23/cookieid.102011266818980735c03.86834485/pos.25/,"Puerta Blanca, Carretera de Cádiz, Málaga, Provincia de Málaga",4.0,2.0,149.0,"No deje pasar esta oportunidad única! Se vende un espacioso piso con 4 dormitorios, 2 baños, cocina amueblada, terraza y garaje. Con un total...",1136.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
750000.0,"Piso, El Palo, Málaga",https://rd.clk.thribee.com/id.1y1nR1z1C1iAF/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39990trovit-web-86bb757b58-bc26266818983a9a5e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.24/cookieid.102120466818983938b78.98446866/pos.1/,"El Palo, Este, Málaga, Provincia de Málaga",4.0,3.0,156.0,Crystal House Asesores vende piso de 156 m2. Const. Ubicado en zona privilegiada del Este de Málaga. A 350 mts. De la playa y todos los...,1121.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
370000.0,"Piso, Pedregalejo - Morlaco, Málaga",https://rd.clk.thribee.com/id.v_f8u1021G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39990trovit-web-86bb757b58-bc26266818983a9a5e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.24/cookieid.102120466818983938b78.98446866/pos.2/,"Pedregalejo, Este, Málaga, Provincia de Málaga",3.0,2.0,70.0,"Unicasa vende piso de obra nueva en la zona más popular de Málaga'Pedregalejo'Sus playas, restaurantes ambiente hacen de esta zona que sea muy...",1128.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
250000.0,"Piso, Los Castillejos - La Trinidad, Málaga",https://rd.clk.thribee.com/id.o1sPr3141nN/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39990trovit-web-86bb757b58-bc26266818983a9a5e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.24/cookieid.102120466818983938b78.98446866/pos.3/,"Los Castillejos, Bailén-Miraflores, Málaga, Provincia de Málaga",4.0,1.0,110.0,"¡Gran oportunidad! Os presentamos a la venta este amplio piso de 100 m2 útiles, ubicado en pleno centro a 10 minutos andando del Corte Ingles...",1127.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
290000.0,"Piso, Perchel sur - El Bulto, Málaga",https://rd.clk.thribee.com/id.L1Pm19z91Ou/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39990trovit-web-86bb757b58-bc26266818983a9a5e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.24/cookieid.102120466818983938b78.98446866/pos.4/,"Perchel Sur, Centro, Málaga, Provincia de Málaga",3.0,2.0,100.0,"PISO EN PERCHEL-SUR Amplio piso de 3 dormitorios, originalmente de 4, con gran salón-comedor, cocina independiente y 2 baños. La vivienda...",1123.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
430000.0,"Piso, El Consul - El Romeral, Málaga",https://rd.clk.thribee.com/id.1U1CZV141Q19p/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39990trovit-web-86bb757b58-bc26266818983a9a5e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.24/cookieid.102120466818983938b78.98446866/pos.5/,"El Consul, Teatinos-Universidad, Málaga, Provincia de Málaga",4.0,2.0,140.0,...es ideal tanto para familias como para inversores que buscan una excelente oportunidad en una de las zonas más dinámicas y demandadas de Málaga...,1123.0,Idealista,Malaga,trovit,venta,2024-06-30,,,
