precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
2.500 €/mes;Ático en Plaza de la Cebada;/alquilar/atico-centro_palacio28005-37578872453_100500/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;85 m²;;"Descripción

Ático con gran cantidad de luz natural, orientación sur (terraza), todas ls habitaciones, salón, baños y cocina son ...";40.4115043;-3.7098968
2.200 €/mes;Piso en calle del Mármol;/alquilar/piso-imperial28005-35888843704_996542/;Imperial (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;110 m²;Bajo;"Diplomatic real estate ofrece bajo con jardin propio de 95 m²,
Se dustrubuye en;
Salón comedor de 28 m².,  con acceso a porche de ...";40.4052596;-3.7214086
3.200 €/mes;Piso en Lista;/alquilar/piso-lista_barrio28001-945856909199973_109700/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;105 m²;6ª planta;Piso moderno, impecable con 1 plaza de garaje en el propio edificio. Jardín comunitario con padel y gimnasio. Salón de 26 m² con g...;40.4259289;-3.6777457
1.300 €/mes;Piso en calle de Hortaleza;/alquilar/piso-justicia_chueca28004-40919565454_107700/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;62 m²;;Precioso piso amueblado en alquiler en calle hortaleza. Amplio piso con bonita distribución. Consta de hall de entrada, salón con ...;40.4196793218711;-3.6976150281684
2.500 €/mes;Piso en calle Corredera Baja de San Pablo;/alquilar/piso-universidad_malasana28004-30842892326_996542/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;1 baño;88 m²;5ª planta;"Diplomatic real estate ofrece precioso piso en el barrio de malasaña.
Salón comedor con chimenea y terraza de 18 m². , con espacio...";40.4237305;-3.702527
3.350 €/mes;Piso en calle de Fomento;/alquilar/piso-centro_palacio28013-40845277278_996542/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;95 m²;3ª planta;Diplomatic real estate ofrece bonito piso amueblado en palacio-centro a escasos metros de la plaza de españa. En magnifica ubicaci...;40.4219041;-3.7109797
2.150 €/mes;Piso en calle de Claudio Coello;/alquilar/piso-salamanca_castellana28006-41743315775_100500/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;80 m²;3ª planta;"Piso, madrid (salamanca)

Se alquila coqueto piso situado en una inmejorable zona perteneciente a la milla de oro de madrid, céntr...";40.4346292;-3.6853046
9.000 €/mes;Piso en calle de José Ortega y Gasset;/alquilar/piso-salamanca_castellana28006-31727032725_996542/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;420 m²;3ª planta;"Diplomatic real estate ofrece magnífico piso de 420 m²., con 3 plazas de garaje y trastero.
Salón de 50 m²., y comedor independien...";40.4300456;-3.6816441
1.650 €/mes;Piso en Plaza de Ángel Carbajo;/alquilar/piso-castillejos28020-5083945620_996542/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;70 m²;3ª planta;"Piso moderno amueblado con menaje de cocina, ropa de cama y toallas. Disponible el 01/ 11 /2023
Salón comedor de 24 m² con sofá ca...";40.462375755;-3.693929437
1.950 €/mes;Piso en Plaza de Chueca;/alquilar/piso-justicia_chueca28004-38348211863_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;59 m²;3ª planta;"Piso, madrid (madrid centro)
Espectacular flat en el corazón de chueca - recoletos (plaza de chueca) 

El apartamento es acogedor,...";40.4225838;-3.6978772
2.300 €/mes;Apartamento en Avenida de Alberto Alcocer, 16;/alquilar/apartamento-chamartin_hispanoamerica28036-5035675747_100100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;95 m²;4ª planta;Algo único en las estancias del eurobuilding de alberto alcocer, 2 habitaciones, 2 baños, terraza y suministros incluidos. Para la...;40.4585;-3.68567
4.300 €/mes;Piso en calle de Serrano Galvache;/alquilar/piso-costillares-30850983328_996542/;Costillares (Distrito Ciudad Lineal. Madrid Capital);3 habs.;3 baños;173 m²;11ª planta;Diplomatic real estate ofrece fantástica vivienda reformada de lujo, amueblada con muebles de diseño, y ubicada en edificio modern...;40.473202;-3.6719738
3.100 €/mes;Piso en calle del Fúcar;/alquilar/piso-cortes_huertas28012-37548582794_996542/;Cortes-Huertas (Distrito Centro. Madrid Capital);3 habs.;3 baños;162 m²;2ª planta;"Diplomatic real estate ofrece piso en huertas, muy bien situado a pocos metros del museo reina sofía, prado y jardín botánico.
Gra...";40.411399;-3.6956944
12.500 €/mes;Piso en calle Sevilla;/alquilar/piso-sol_barrio28013-26715176601_996542/;Sol (Distrito Centro. Madrid Capital);2 habs.;2 baños;220 m²;6ª planta;Diplomatic real estate ofrece piso amueblado en residencial hotel four season en sol,  con acceso gratuito a todas las ameniddes d...;40.4174018;-3.6997167
1.050 €/mes;Piso en Hortaleza;/alquilar/piso-sanchinarro28050-41718089416_109300/;Sanchinarro (Distrito Hortaleza. Madrid Capital);1 hab.;1 baño;50 m²;;"Hortaleza/sanchinarro
Precioso piso de 1 habitación con unas espectaculares zonas comunes.

El inmueble está situado en una 1ª pla...";40.499383;-3.6520016
2.000 €/mes;Apartamento en calle de Ayala;/alquilar/apartamento-goya-41689474893_996542/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;2 baños;95 m²;2ª planta;"Diplomatic real estate, ofrece piso moderno con buen mobiliario por temporadas cortas de 2 a 5 meses.
Gastos incluidos, excepto lu...";40.4271099;-3.66924
2.200 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-salamanca_castellana28006-41734545796_100500/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;80 m²;6ª planta;"Piso, madrid (salamanca)

En el emblemático barrio de salamanca en un portal señorial con conserje se alquila un piso muy iluminad...";40.4366437;-3.6789683
2.000 €/mes;Piso en calle de Juan Ramón Jiménez, 8;/alquilar/piso-castilla28036-9215134633_521170/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;84 m²;4ª planta;Amplio y magnífico piso recién reformado, muy luminoso en pleno corazón del distrito financiero de madrid, a tan sólo unos minutos...;40.458498657738545;-3.6865601618867396
1.800 €/mes;Piso en calle de Juan Ramón Jiménez, 8;/alquilar/piso-castilla28036-5840191084_521170/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;76 m²;6ª planta;Acogedor y expectacular piso en alquiler, muy luminoso, totalmente reformado, ubicado en el corazón del distrito financiero de mad...;40.458498657738545;-3.68656016188674
1.150 €/mes;Piso en calle del Pilar de Zaragoza, 80;/alquilar/piso-guindalera28028-40877267135_109300/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;41 m²;;"Inmobiliaria vivahogar ofrece en alquiler 

 Piso de una habitación en el  barrio salamanca
- 3 planta con 2 ascensor 
- la finca ...";40.4357325;-3.6713878
4.950 €/mes;Piso en Chamberí;/alquilar/piso-chamberi_almagro28010-40870527368_100500/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;3 baños;131 m²;5ª planta;Este piso exterior con agradable terraza, plaza de parking incluida en el precio, dos vestidores  una bonita decoración  y dos hab...;40.4282001;-3.691745
3.200 €/mes;Piso en calle de Juan Bravo;/alquilar/piso-lista_barrio28006-37529391889_100500/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;90 m²;2ª planta;"Piso, madrid (salamanca)

Ubicado en uno de los mejores barrios de madrid, el barrio de salamanca. Completamente reformado cocina ...";40.4325758;-3.6746295
2.250 €/mes;Apartamento en calle del Río;/alquilar/apartamento-centro_palacio28013-40032903945_996542/;Palacio (Distrito Centro. Madrid Capital);1 hab.;1 baño;45 m²;2ª planta;Diplomatic real estate ofrece bonito apartamento amueblado en palacio-centro a escasos metros de la plaza de españa. En magnifica ...;40.4223197;-3.7114456
2.900 €/mes;Piso en calle del Cid;/alquilar/piso-recoletos28001-40849651455_109300/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;60 m²;;"Barrio salamanca/recoletos
El piso está en una finca clásica con gran portalón de madera.

Tiene 60 m² construidos distribuidos en...";40.4223965;-3.6897219
2.900 €/mes;Piso en Barrio de Salamanca;/alquilar/piso-recoletos28001-41671402275_109300/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;69 m²;;"Barrio salamanca/goya
Ponemos en alquiler temporal , una vivienda de 2 habitaciones y 2 baños completamente reformada en la calle ...";40.4227805;-3.6806481
3.700 €/mes;Ático en calle de San Bernardo;/alquilar/atico-trafalgar28015-23394509451_996542/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;122 m²;;"Diplomatic real estate ofrece ático de obra nueva en finca con zonas verdes, piscina  gimnasio.
Hall de entrada con salón comedor ...";40.432128509;-3.704964513
1.780 €/mes;Apartamento en Paseo de la Habana;/alquilar/apartamento-nueva_espana28036-40855308441_100500/;Nueva España (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;65 m²;4ª planta;El viso inmobiliaria ofrece magnífico piso en última planta, completamente exterior, amueblado y reformado, con orientación sur y ...;40.4651031;-3.6793832
1.700 €/mes;Piso en calle de Blasco de Garay;/alquilar/piso-gaztambide28015-41674474745_100500/;Gaztambide (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;97 m²;5ª planta;"Piso, madrid (chamberí)

Piso de dos habitaciones grandes (25 m²), con armarios empotrados, y dos baños completos; cocina amueblad...";40.4364796;-3.7111922
1.800 €/mes;Apartamento en Piso 132M2 Chamartin Cerca M30-Metro D. Pastrana -Bambu;/alquilar/apartamento-castilla28036-40891574590_109100/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;132 m²;2ª planta;. Donpiso presenta. Tu hogar a tu medida. Piso especial para gente independiente ó pareja . ¿Tener el privilegio de vivir en el ce...;40.471378647;-3.673809951
4.995 €/mes;Ático en Paseo del General Martínez Campos;/alquilar/atico-chamberi_almagro28010-39171774397_996542/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;4 baños;180 m²;;"Diplomatic real estate ofrece ático dúplex en almagro. 
Planta inferior, hall de entrada.4 dormitorios , el principal con baño en ...";40.434844;-3.6978782
800 €/mes;Piso en calle de San Hermenegildo;/alquilar/piso-universidad_malasana28015-39261465334_501059/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;30 m²;2ª planta;"Isol business alquila magnifico piso para entrar en zona malasaña-universidad. Calle san hermenegildo.
Se encuentra en una zona mu...";40.4284121;-3.7070027
12.000 €/mes;Piso en calle de José Ortega y Gasset;/alquilar/piso-salamanca_castellana28006-22519420975_996542/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;400 m²;2ª planta;"Diplomatic real estate ofrece magnífico piso de lujo en edificio representativo con  paso de carruajes.
400 m² distribuidos en;
Am...";40.4300456;-3.6816441
2.500 €/mes;Piso en calle de Bolivia;/alquilar/piso-chamartin_hispanoamerica28016-30841669025_996542/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;85 m²;6ª planta;Diplomatic real estate ofrece magnífico piso con jardín, piscina, gimnasio, sauna, cuarto de bicis, 2 pistas de tenis, futbol, bal...;40.4580278;-3.6783336
2.000 €/mes;Piso en calle de Luis Peidró;/alquilar/piso-adelfas28007-40847950538_501059/;Adelfas (Distrito Retiro. Madrid Capital);4 habs.;2 baños;143 m²;6ª planta;Isol business alquila magnifico piso nuevo construido en 2017, equipado y listo para entrar en zona mendez álvaro / retiro, barrio...;40.397178767;-3.673553913
6.950 €/mes;Piso en Paseo del General Martínez Campos;/alquilar/piso-chamberi_almagro28010-35858995827_996542/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;4 baños;218 m²;6ª planta;Diplomatic real estate ofrece piso de lujo en chamberí.  Reforma de gran calidad con materiales de primera clase y diseño moderno....;40.434844;-3.6978782
3.150 €/mes;Ático en calle de Villanueva;/alquilar/atico-recoletos28001-39249058977_996542/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;130 m²;;"Diplomátic real estate ofrece ático amueblado en edificio emblemático de colón con vigilancia 24 horas.
 Consumos incluidos hasta ...";40.4223654;-3.6827993
800 €/mes;Estudio en calle de los Ministriles;/alquilar/estudio-centro_embajadores_lavapies28012-41675056915_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;26 m²;;"Alquiler corta estancia

Estudio amueblado en pleno centro de madrid

Ubicado en una típica corrala madrileña en el madrileño barr...";40.4104653;-3.702256
2.600 €/mes;Piso en calle de Zurbarán;/alquilar/piso-chamberi_almagro28010-33364756771_996542/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;80 m²;2ª planta;"Diplomatic real estate ofrece piso moderno amueblado en el barrio de almagro con reforma del año 2021.
Salón con ventanal al exter...";40.4293034;-3.6945793
2.300 €/mes;Piso en calle de Juan Ramón Jiménez, 8;/alquilar/piso-castilla28036-5926151821_521170/;Castilla (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;95 m²;4ª planta;Algo único en las estancias del eurobuilding de alberto alcocer, 2 habitaciones, 2 baños, terraza y suministros incluidos. Para la...;40.458498657738545;-3.68656016188674
6.500 €/mes;Piso en calle de Juan Bravo;/alquilar/piso-salamanca_castellana28006-37558398811_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;334 m²;1ª planta;Diza consultores presenta una oportunidad excepcional en el corazón de barrio salamanca, madrid: una vivienda de lujo en la presti...;40.4325352;-3.6811678
8.300 €/mes;Dúplex en calle Lagasca;/alquilar/duplex-salamanca_castellana28006-35058209013_100500/;Castellana (Distrito Salamanca. Madrid Capital);5 habs.;5 baños;320 m²;4ª planta;"Diza consultores se complace en presentarles este fabuloso dúplex de 320 metros cuadrados con características excepcionales. 

Est...";40.4323649;-3.684755
3.350 €/mes;Piso en Salamanca/Castellana;/alquilar/piso-salamanca_castellana28006-945856909589225_109700/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;156 m²;6ª planta;Precioso ático con bonita terraza de 14 m²,  muy independiente en barrio salamanca. Garaje opcional a 150 euros. Ventanas climalit...;40.4365548;-3.6841368
3.500 €/mes;Piso en calle de Sagasta;/alquilar/piso-justicia_chueca28004-35001750753_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;126 m²;2ª planta;"Diplomatic real estate ofrece piso con mobiliario moderno. Al precio hay que añadir 10% de iva.
Salón con balcón a la calle.
2 dor...";40.4281871;-3.6990381
4.500 €/mes;Piso en calle de Ayala;/alquilar/piso-recoletos28001-9262344901_996542/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;3 baños;240 m²;4ª planta;"Diplomatic real estate, alquila piso de lujo con mobiliario de calidad en el barrio de recoletos a pocos pasos de calle serrano.
...";40.427832;-3.688248
5.800 €/mes;Piso en Paseo de la Castellana;/alquilar/piso-nueva_espana28046-33422781488_996542/;Nueva España (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;218 m²;7ª planta;"Diplomatic real estate ofrece magnífico piso próximo nuevos ministerios.
Amplio salón y comedor independiente con acceso a terraza...";40.4440461;-3.6907788
4.950 €/mes;Ático en calle de Fernán Núñez;/alquilar/atico-nueva_espana28036-945856909318930_109700/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;320 m²;;"Ático dúplex con230 m² útiles  2 terrazas. 3 plazas de garaje y trastero. 
 Urbanización privada con vigilancia 24 horas,  amplias...";40.4568683;-3.669093
2.750 €/mes;Piso en Ibiza;/alquilar/piso-ibiza28009-37507197337_101000/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;95 m²;;Piso exterior con reforma a estrenar , amueblado 3 dormitorios con armarios empotrados, dos baños completos, la principal con baño...;40.4165644;-3.6725121
1.300 €/mes;Dúplex en Avenida Real, 1;/alquilar/duplex-vicalvaro_centro_historico-40893044513_106700/;Centro Histórico (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;110 m²;;Roal inmobiliaria alquila duplex en casco histórico de vicálvaro, frente junta municipal del distrito y a 300 metros del metro san...;40.402110735;-3.606239216
2.190 €/mes;Piso en calle del Río;/alquilar/piso-centro_palacio28013-40005870390_996542/;Palacio (Distrito Centro. Madrid Capital);1 hab.;1 baño;35 m²;1ª planta;Diplomatic real estate ofrece bonito apartamento amueblado en palacio-centro a escasos metros de la plaza de españa. En magnifica ...;40.4223197;-3.7114456
3.200 €/mes;Piso en calle de García Molinas;/alquilar/piso-universidad_malasana28015-36697695325_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;88 m²;4ª planta;"Alquiler lujosa vivienda decorada al detalle en plena gran vía.

El piso se distribuye en hall de entrada y gran salón-comedor, lu...";40.4226029;-3.7090325
1.800 €/mes;Piso en Lista;/alquilar/piso-lista_barrio28006-945856909357635_109700/;Lista (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;75 m²;2ª planta;Piso reformado. Salón de 25 m². 1 dormitorio en suite con baño. Cocina muy amplia equipada con electrodomésticos. Conserje. Excele...;40.4289774;-3.6784649
2.100 €/mes;Piso en calle de Leganitos;/alquilar/piso-centro_palacio28013-37548258414_100500/;Palacio (Distrito Centro. Madrid Capital);2 habs.;1 baño;56 m²;4ª planta;"Piso, madrid (madrid centro)

Tipo cliente: particular

Alquilo lindo apartamento con excelentes espacios para tu comodidad se tra...";40.4227024;-3.7106821
3.550 €/mes;Piso en calle de Sagasta;/alquilar/piso-justicia_chueca28004-37585930827_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;110 m²;3ª planta;"Diplomatic ofrece precioso piso con mobiliario moderno en el barrio de justicia
2 balcones y mirador
Salón comedor de 24 m². 2 dor...";40.4283851;-3.7000014
3.070 €/mes;Piso en calle de Atocha;/alquilar/piso-centro_embajadores_lavapies28012-38367986255_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;2 baños;95 m²;5ª planta;Diza consultores tiene el placer de presentarles esta magnífica promoción de viviendas de obra nueva en pleno centro histórico de ...;40.4137617;-3.7026781
1.900 €/mes;Piso en calle de José Ortega y Gasset;/alquilar/piso-salamanca_castellana28006-25024856189_996542/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;67 m²;6ª planta;"Diplomatic real estate ofrece apartamento moderno amueblado en el barrio de salamanca-
Disponible el 22 de febrero.
Salón comedor ...";40.4295428;-3.6714209
5.800 €/mes;Ático en calle de Jorge Manrique;/alquilar/atico-chamartin_el_viso28002-40855749588_996542/;El Viso (Distrito Chamartín. Madrid Capital);2 habs.;3 baños;194 m²;;"Diplomatic real estate ofrece ático  en alquiler en  el viso.
Salón con chimenea.
2 dormitorio con  baño en suite un con bañera y ...";40.4438192;-3.6904007
1.800 €/mes;Apartamento en calle de Juan Ramón Jiménez, 8;/alquilar/apartamento-chamartin_hispanoamerica28036-5045045720_100100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;74 m²;8ª planta;Acogedor oasis en el corazón del distrito financiero de madrid, a tan sólo unos minutos del paseo de la castellana, una de las art...;40.4584;-3.68661
2.500 €/mes;Piso en calle de Santiago;/alquilar/piso-centro_palacio28013-40927437724_100500/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;85 m²;2ª planta;"Piso, madrid (madrid centro

Disponible desde el 15/02/24 

Se alquila piso de diseño con acabados de lujo, de 80m² en pleno coraz...";40.4164726;-3.7102665
1.100 €/mes;Apartamento en calle de Antonio Pérez;/alquilar/apartamento-chamartin_el_viso28002-12577563156_100500/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;34 m²;2ª planta;El viso inmobiliaria, ofrece apartamento amueblado y reformado, en buena ubicación, en el viso, cruz del rayo. Consta de 34 m², co...;40.4429504;-3.6821884
1.800 €/mes;Piso en calle de Maudes;/alquilar/piso-rios_rosas28003-40027536010_107700/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;115 m²;;Luminosidad, es la principal característica de este bonito piso totalmente reformado en pleno barrio de chamberi. la vivienda cons...;40.4452637;-3.700357
1.700 €/mes;Estudio en Paseo del Prado;/alquilar/estudio-jeronimos28014-32598221243_996542/;Jerónimos (Distrito Retiro. Madrid Capital);1 hab.;1 baño;120 m²;;"Diplomatic real estate ofrece estudio en jerónimos.
Salón comedor de 27 m²., con 3 balcones a la calle y  puerta corredera que da ...";40.410564;-3.6929495
6.900 €/mes;Piso en calle de Fernando VI;/alquilar/piso-justicia_chueca28004-40079774633_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;249 m²;2ª planta;"Diza consultores les presenta este piso exterior reformado en justicia.

Se trata de una vivienda exterior, completamente amueblad...";40.4256525;-3.6966046
7.000 €/mes;Piso en Paseo de la Habana;/alquilar/piso-nueva_espana28036-18401017111_996542/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;305 m²;3ª planta;"Diplomatic real estate ofrece piso de lujo en urbanización exclusiva. Todo exterior.
 Data de 1970 del arquitecto rafael moneo. 
 ...";40.455909;-3.6818775
10.000 €/mes;Piso en calle del General Oráa;/alquilar/piso-salamanca_castellana28006-40894891504_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;267 m²;4ª planta;Diza consultores le presenta esta joya arquitectónica en el corazón del prestigioso barrio de salamanca, donde la elegancia y el d...;40.4363285;-3.6845139
1.975 €/mes;Piso en calle de San Julio;/alquilar/piso-chamartin_el_viso-41706307099_996542/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;69 m²;4ª planta;"Diplomatic real estate ofrece piso amueblado con calefacción central con contadores individuales
Piso amueblado con terraza se alq...";40.4420218;-3.6805214
6.500 €/mes;Chalet en calle del Maestro Chapí;/alquilar/chalet-chamartin_hispanoamerica28016-14170249914_996542/;Hispanoamérica (Distrito Chamartín. Madrid Capital);6 habs.;4 baños;295 m²;;"Diplomatic real estate ofrece chalet independiente con jardín de 259 m².
Reformado con buenas calidades.
Se alquila sin muebles pe...";40.4626225;-3.6734951
3.900 €/mes;Piso en Paseo de la Castellana;/alquilar/piso-chamartin_el_viso28046-29179587150_996542/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;129 m²;9ª planta;"Diplomatic real estate ofrece ático de lujo amueblado con mobiliario de diseño y exquisita decoración.
Totalmente reformado con ma...";40.4485572;-3.6903198
6.900 €/mes;Piso en calle de Fernando VI;/alquilar/piso-justicia_chueca28004-15932159471_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;242 m²;2ª planta;"Diplomatic real estate ofrece magnífico piso con mobiliario de alta calidad en edificio de 1817.
Disponible el 5 de agosto 2.021.
...";40.4250211;-3.6958185
2.600 €/mes;Piso en Paseo de la Habana;/alquilar/piso-nueva_espana28036-35094984314_996542/;Nueva España (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;90 m²;6ª planta;"Diplomatic real estate ofrece piso moderno amueblado en paseo de la habana.
Hall de entrada que conduce a un salón de 30 m². , y c...";40.4477278;-3.6899246
2.500 €/mes;Piso en Plaza Comendadoras;/alquilar/piso-universidad_malasana28015-38432336388_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;2 baños;110 m²;4ª planta;"Piso, madrid (madrid centro)
Disponible a partir del 24 de octubre.
Precioso atico duplex con terraza en el corazon de malasaña. 
...";40.4274128;-3.708929
3.300 €/mes;Ático en calle del Pensamiento;/alquilar/atico-castillejos28020-10933250578_996542/;Castillejos (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;110 m²;;"Diplomatic real estate alquila atico con mobiliario actual y terraza de 20 m²
Salón amplio, 3 dormitorios y 2 baños
Cocina equipa...";40.4586928;-3.6953146
1.800 €/mes;Piso en Avenida del Mediterráneo;/alquilar/piso-retiro_pacifico28007-40848486940_996542/;Pacífico (Distrito Retiro. Madrid Capital);2 habs.;1 baño;95 m²;1ª planta;Diplomatic real estate ofrece bonito piso completamente reformado de 95m² en pacifico-retiro, a escasos metros de la plaza de mari...;40.407512;-3.6763324
960 €/mes;Estudio en calle de Alfonso Fernández Clausells;/alquilar/estudio-ciudad_universitaria28035-40853966637_100500/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);;1 baño;20 m²;;Diza consultores te invita a sumergirte en la experiencia exclusiva de nuestro estudio, ubicado en una casa de co-living de alta g...;40.4617729;-3.7245219
1.450 €/mes;Piso en Chamberí;/alquilar/piso-trafalgar28010-32504658751_100500/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;86 m²;4ª planta;Alquiladirect ofrece:  excelente apartamento en una cuarta planta y muy luminoso, con todos los muebles  a estrenar.  Ubicado en p...;40.4286825;-3.6984373
2.200 €/mes;Ático en calle de Ardemans, 81;/alquilar/atico-guindalera28028-41766576643_109300/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;81 m²;;"Inmobiliaria vivahogar ofrece piso en alquiler en el barrio de la guindalera del prestigioso distrito salamanca.

Alquiler en esta...";40.4348316;-3.6727537
2.800 €/mes;Piso en calle de la Palma;/alquilar/piso-universidad_malasana28004-37563677938_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;85 m²;3ª planta;"Piso, madrid (madrid centro)

En pleno barrio de malasaña, frente a la plaza del 2 de mayo se encuentra este apartamento de diseño...";40.4264061;-3.7041046
1.900 €/mes;Piso en Avenida de Niceto Alcalá Zamora;/alquilar/piso-sanchinarro28050-38338029607_101800/;Sanchinarro (Distrito Hortaleza. Madrid Capital);4 habs.;2 baños;146 m²;3ª planta;"Se alquila sin muebles, magnifico piso en la calle niceto alcalá zamora.

Si estás interesado en vivir en la zona norte de madrid,...";40.498696966;-3.655763857
1.170 €/mes;Estudio en calle de Alfonso Fernández Clausells;/alquilar/estudio-ciudad_universitaria28035-40928782895_100500/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);;1 baño;25 m²;;Diza consultores te invita a sumergirte en la experiencia exclusiva de nuestro estudio bajo exterior, ubicado en una casa de co-li...;40.4617729;-3.7245219
1.850 €/mes;Apartamento en calle del Río;/alquilar/apartamento-centro_palacio28013-40065513549_996542/;Palacio (Distrito Centro. Madrid Capital);1 hab.;1 baño;50 m²;Bajo;Diplomatic real estate ofrece bonito apartamento amueblado  de 48m²,en palacio-centro a escasos metros de la plaza de españa. En m...;40.4221867;-3.7117196
4.800 €/mes;Piso en calle de Alcalá;/alquilar/piso-recoletos28001-40839188192_100500/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;224 m²;2ª planta;Diza consultores presenta este exclusivo piso de 3 dormitorios con 5 balcones a la calle, destacando su imponente presencia señori...;40.4207213;-3.686479
2.500 €/mes;Piso en calle de la Alameda;/alquilar/piso-cortes_huertas28012-26739678815_996542/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;3 baños;100 m²;1ª planta;"Diplomatic real estate ofrece piso en el barrio de las letras, reformado con mobiliario de diseño. Disponible el 1 de junio,
Salón...";40.4122901;-3.6937903
5.000 €/mes;Piso en calle de Villanueva;/alquilar/piso-recoletos28001-9221338557_100500/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;3 baños;200 m²;2ª planta;"Diza consultores les presenta este fabuloso piso de 200 metros cuadrados en el barrio de salamanca.

La vivienda ubicada en la cal...";40.4226828;-3.6894614
3.800 €/mes;Piso en calle de Claudio Coello;/alquilar/piso-salamanca_castellana28006-34258678449_996542/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;195 m²;5ª planta;Diplomatic real estate ofrece piso reformado en el que se han conservado elementos originales de gran calidad.  Disponible el 20 d...;40.4309637;-3.6858801
